Image,Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_1718.png,P,19,1,0.95,0.05,12,8,0.60,0.40,10,10,0.50,0.50,10,10,0.50,0.50,7,13,0.35,0.65,10,10,0.50,0.50,11,9,0.55,0.45,20,0,1.00,0.00,20,0,1.00,0.00,119,61,0.61,0.31
big_char_266.png,R,14,2,0.88,0.12,6,10,0.38,0.62,14,2,0.88,0.12,7,9,0.44,0.56,5,11,0.31,0.69,14,2,0.88,0.12,7,9,0.44,0.56,10,6,0.62,0.38,11,5,0.69,0.31,88,56,0.48,0.31
big_char_500.png,M,15,1,0.94,0.06,7,9,0.44,0.56,14,2,0.88,0.12,8,8,0.50,0.50,8,8,0.50,0.50,5,11,0.31,0.69,8,8,0.50,0.50,6,10,0.38,0.62,12,4,0.75,0.25,83,61,0.42,0.31
big_char_528.png,C,13,3,0.81,0.19,8,8,0.50,0.50,11,5,0.69,0.31,7,9,0.44,0.56,16,0,1.00,0.00,16,0,1.00,0.00,14,2,0.88,0.12,7,9,0.44,0.56,9,7,0.56,0.44,101,43,0.60,0.26
big_char_1724.png,R,18,2,0.90,0.10,11,9,0.55,0.45,15,5,0.75,0.25,12,8,0.60,0.40,6,14,0.30,0.70,17,3,0.85,0.15,10,10,0.50,0.50,14,6,0.70,0.30,8,12,0.40,0.60,111,69,0.53,0.33
big_char_1042.png,J,10,2,0.83,0.17,4,8,0.33,0.67,6,6,0.50,0.50,10,2,0.83,0.17,9,3,0.75,0.25,9,3,0.75,0.25,5,7,0.42,0.58,6,6,0.50,0.50,8,4,0.67,0.33,67,41,0.51,0.31
big_char_1730.png,,6,6,0.50,0.50,12,0,1.00,0.00,7,5,0.58,0.42,10,2,0.83,0.17,2,10,0.17,0.83,8,4,0.67,0.33,5,7,0.42,0.58,3,9,0.25,0.75,8,4,0.67,0.33,61,47,0.43,0.33
big_char_1283.png,A,15,1,0.94,0.06,9,7,0.56,0.44,9,7,0.56,0.44,10,6,0.62,0.38,7,9,0.44,0.56,6,10,0.38,0.62,7,9,0.44,0.56,12,4,0.75,0.25,9,7,0.56,0.44,84,60,0.50,0.36
big_char_925.png,R,13,7,0.65,0.35,10,10,0.50,0.50,18,2,0.90,0.10,6,14,0.30,0.70,7,13,0.35,0.65,20,0,1.00,0.00,15,5,0.75,0.25,15,5,0.75,0.25,15,5,0.75,0.25,119,61,0.66,0.34
big_char_1297.png,,48,0,1.00,0.00,47,1,0.98,0.02,43,5,0.90,0.10,39,9,0.81,0.19,25,23,0.52,0.48,42,6,0.88,0.12,48,0,1.00,0.00,39,9,0.81,0.19,48,0,1.00,0.00,379,53,0.77,0.11
big_char_1268.png,Y,41,7,0.85,0.15,47,1,0.98,0.02,48,0,1.00,0.00,40,8,0.83,0.17,22,26,0.46,0.54,47,1,0.98,0.02,42,6,0.88,0.12,29,19,0.60,0.40,43,5,0.90,0.10,359,73,0.73,0.15
big_char_1240.png,W,41,7,0.85,0.15,28,20,0.58,0.42,39,9,0.81,0.19,41,7,0.85,0.15,20,28,0.42,0.58,44,4,0.92,0.08,42,6,0.88,0.12,45,3,0.94,0.06,44,4,0.92,0.08,344,88,0.70,0.18
big_char_1526.png,,13,7,0.65,0.35,16,4,0.80,0.20,16,4,0.80,0.20,7,13,0.35,0.65,6,14,0.30,0.70,19,1,0.95,0.05,7,13,0.35,0.65,6,14,0.30,0.70,12,8,0.60,0.40,102,78,0.52,0.40
big_char_1532.png,,42,6,0.88,0.12,39,9,0.81,0.19,40,8,0.83,0.17,36,12,0.75,0.25,34,14,0.71,0.29,45,3,0.94,0.06,43,5,0.90,0.10,29,19,0.60,0.40,48,0,1.00,0.00,356,76,0.72,0.15
big_char_71.png,,15,1,0.94,0.06,9,7,0.56,0.44,8,8,0.50,0.50,8,8,0.50,0.50,15,1,0.94,0.06,16,0,1.00,0.00,11,5,0.69,0.31,8,8,0.50,0.50,8,8,0.50,0.50,98,46,0.63,0.29
big_char_1254.png,F,42,6,0.88,0.12,48,0,1.00,0.00,48,0,1.00,0.00,32,16,0.67,0.33,35,13,0.73,0.27,43,5,0.90,0.10,33,15,0.69,0.31,27,21,0.56,0.44,48,0,1.00,0.00,356,76,0.72,0.15
big_char_879.png,,14,6,0.70,0.30,20,0,1.00,0.00,13,7,0.65,0.35,12,8,0.60,0.40,13,7,0.65,0.35,16,4,0.80,0.20,11,9,0.55,0.45,13,7,0.65,0.35,20,0,1.00,0.00,132,48,0.73,0.27
big_char_845.png,Z,12,4,0.75,0.25,8,8,0.50,0.50,15,1,0.94,0.06,12,4,0.75,0.25,7,9,0.44,0.56,11,5,0.69,0.31,7,9,0.44,0.56,12,4,0.75,0.25,10,6,0.62,0.38,94,50,0.52,0.27
big_char_1491.png,,17,1,0.94,0.06,15,3,0.83,0.17,11,7,0.61,0.39,8,10,0.44,0.56,5,13,0.28,0.72,8,10,0.44,0.56,9,9,0.50,0.50,9,9,0.50,0.50,8,10,0.44,0.56,90,72,0.43,0.34
big_char_1485.png,B,42,6,0.88,0.12,33,15,0.69,0.31,48,0,1.00,0.00,32,16,0.67,0.33,28,20,0.58,0.42,48,0,1.00,0.00,32,16,0.67,0.33,29,19,0.60,0.40,48,0,1.00,0.00,340,92,0.69,0.19
big_char_689.png,J,16,0,1.00,0.00,7,9,0.44,0.56,9,7,0.56,0.44,16,0,1.00,0.00,10,6,0.62,0.38,12,4,0.75,0.25,10,6,0.62,0.38,7,9,0.44,0.56,10,6,0.62,0.38,97,47,0.53,0.26
big_char_662.png,S,7,5,0.58,0.42,5,7,0.42,0.58,7,5,0.58,0.42,11,1,0.92,0.08,7,5,0.58,0.42,9,3,0.75,0.25,8,4,0.67,0.33,6,6,0.50,0.50,4,8,0.33,0.67,64,44,0.49,0.34
big_char_110.png,,15,5,0.75,0.25,18,2,0.90,0.10,16,4,0.80,0.20,9,11,0.45,0.55,11,9,0.55,0.45,5,15,0.25,0.75,13,7,0.65,0.35,12,8,0.60,0.40,14,6,0.70,0.30,113,67,0.54,0.32
big_char_1334.png,L,13,7,0.65,0.35,19,1,0.95,0.05,13,7,0.65,0.35,11,9,0.55,0.45,8,12,0.40,0.60,16,4,0.80,0.20,8,12,0.40,0.60,8,12,0.40,0.60,15,5,0.75,0.25,111,69,0.47,0.29
big_char_1452.png,W,47,1,0.98,0.02,42,6,0.88,0.12,40,8,0.83,0.17,38,10,0.79,0.21,37,11,0.77,0.23,39,9,0.81,0.19,40,8,0.83,0.17,25,23,0.52,0.48,39,9,0.81,0.19,347,85,0.69,0.17
big_char_886.png,,13,2,0.87,0.13,7,8,0.47,0.53,6,9,0.40,0.60,5,10,0.33,0.67,2,13,0.13,0.87,10,5,0.67,0.33,8,7,0.53,0.47,5,10,0.33,0.67,9,6,0.60,0.40,65,70,0.43,0.47
big_char_1446.png,,42,6,0.88,0.12,48,0,1.00,0.00,42,6,0.88,0.12,43,5,0.90,0.10,27,21,0.56,0.44,41,7,0.85,0.15,46,2,0.96,0.04,29,19,0.60,0.40,44,4,0.92,0.08,362,70,0.73,0.14
big_char_1687.png,,45,3,0.94,0.06,45,3,0.94,0.06,44,4,0.92,0.08,42,6,0.88,0.12,20,28,0.42,0.58,40,8,0.83,0.17,38,10,0.79,0.21,24,24,0.50,0.50,46,2,0.96,0.04,344,88,0.70,0.18
big_char_460.png,R,48,0,1.00,0.00,43,5,0.90,0.10,48,0,1.00,0.00,44,4,0.92,0.08,30,18,0.62,0.38,38,10,0.79,0.21,38,10,0.79,0.21,42,6,0.88,0.12,44,4,0.92,0.08,375,57,0.76,0.12
big_char_474.png,O,13,3,0.81,0.19,7,9,0.44,0.56,10,6,0.62,0.38,8,8,0.50,0.50,16,0,1.00,0.00,8,8,0.50,0.50,11,5,0.69,0.31,8,8,0.50,0.50,11,5,0.69,0.31,92,52,0.64,0.36
big_char_1678.png,D,19,1,0.95,0.05,5,15,0.25,0.75,13,7,0.65,0.35,11,9,0.55,0.45,18,2,0.90,0.10,7,13,0.35,0.65,10,10,0.50,0.50,12,8,0.60,0.40,16,4,0.80,0.20,111,69,0.53,0.33
big_char_1650.png,J,48,0,1.00,0.00,24,24,0.50,0.50,41,7,0.85,0.15,42,6,0.88,0.12,29,19,0.60,0.40,48,0,1.00,0.00,48,0,1.00,0.00,48,0,1.00,0.00,48,0,1.00,0.00,376,56,0.84,0.12
big_char_1136.png,,42,6,0.88,0.12,44,4,0.92,0.08,45,3,0.94,0.06,37,11,0.77,0.23,35,13,0.73,0.27,48,0,1.00,0.00,42,6,0.88,0.12,28,20,0.58,0.42,48,0,1.00,0.00,369,63,0.75,0.13
big_char_1122.png,U,8,8,0.50,0.50,15,1,0.94,0.06,14,2,0.88,0.12,6,10,0.38,0.62,16,0,1.00,0.00,11,5,0.69,0.31,13,3,0.81,0.19,8,8,0.50,0.50,6,10,0.38,0.62,97,47,0.53,0.26
big_char_1644.png,,20,5,0.80,0.20,14,11,0.56,0.44,13,12,0.52,0.48,7,18,0.28,0.72,14,11,0.56,0.44,9,16,0.36,0.64,19,6,0.76,0.24,17,8,0.68,0.32,11,14,0.44,0.56,124,101,0.52,0.42
big_char_1645.png,,20,0,1.00,0.00,10,10,0.50,0.50,12,8,0.60,0.40,20,0,1.00,0.00,11,9,0.55,0.45,20,0,1.00,0.00,13,7,0.65,0.35,7,13,0.35,0.65,20,0,1.00,0.00,133,47,0.68,0.24
big_char_1651.png,,42,6,0.88,0.12,46,2,0.96,0.04,48,0,1.00,0.00,34,14,0.71,0.29,19,29,0.40,0.60,44,4,0.92,0.08,44,4,0.92,0.08,40,8,0.83,0.17,48,0,1.00,0.00,365,67,0.74,0.14
big_char_1137.png,,41,7,0.85,0.15,35,13,0.73,0.27,40,8,0.83,0.17,45,3,0.94,0.06,27,21,0.56,0.44,35,13,0.73,0.27,44,4,0.92,0.08,30,18,0.62,0.38,44,4,0.92,0.08,341,91,0.72,0.19
big_char_1679.png,K,21,4,0.84,0.16,22,3,0.88,0.12,25,0,1.00,0.00,13,12,0.52,0.48,11,14,0.44,0.56,23,2,0.92,0.08,10,15,0.40,0.60,10,15,0.40,0.60,20,5,0.80,0.20,155,70,0.57,0.26
big_char_461.png,,13,3,0.81,0.19,14,2,0.88,0.12,14,2,0.88,0.12,8,8,0.50,0.50,7,9,0.44,0.56,12,4,0.75,0.25,6,10,0.38,0.62,7,9,0.44,0.56,13,3,0.81,0.19,94,50,0.56,0.30
big_char_1686.png,G,15,5,0.75,0.25,8,12,0.40,0.60,11,9,0.55,0.45,11,9,0.55,0.45,13,7,0.65,0.35,13,7,0.65,0.35,7,13,0.35,0.65,4,16,0.20,0.80,7,13,0.35,0.65,89,91,0.46,0.47
big_char_1692.png,U,41,7,0.85,0.15,46,2,0.96,0.04,44,4,0.92,0.08,32,16,0.67,0.33,40,8,0.83,0.17,40,8,0.83,0.17,40,8,0.83,0.17,25,23,0.52,0.48,47,1,0.98,0.02,355,77,0.72,0.16
big_char_893.png,,12,4,0.75,0.25,9,7,0.56,0.44,10,6,0.62,0.38,4,12,0.25,0.75,8,8,0.50,0.50,13,3,0.81,0.19,8,8,0.50,0.50,16,0,1.00,0.00,16,0,1.00,0.00,96,48,0.57,0.29
big_char_1447.png,B,41,7,0.85,0.15,40,8,0.83,0.17,38,10,0.79,0.21,41,7,0.85,0.15,20,28,0.42,0.58,44,4,0.92,0.08,48,0,1.00,0.00,38,10,0.79,0.21,48,0,1.00,0.00,358,74,0.69,0.14
big_char_1321.png,A,15,1,0.94,0.06,8,8,0.50,0.50,8,8,0.50,0.50,9,7,0.56,0.44,6,10,0.38,0.62,8,8,0.50,0.50,7,9,0.44,0.56,11,5,0.69,0.31,8,8,0.50,0.50,80,64,0.48,0.38
big_char_139.png,E,13,7,0.65,0.35,8,12,0.40,0.60,13,7,0.65,0.35,13,7,0.65,0.35,9,11,0.45,0.55,11,9,0.55,0.45,8,12,0.40,0.60,15,5,0.75,0.25,17,3,0.85,0.15,107,73,0.51,0.35
big_char_887.png,K,48,0,1.00,0.00,37,11,0.77,0.23,48,0,1.00,0.00,46,2,0.96,0.04,29,19,0.60,0.40,48,0,1.00,0.00,48,0,1.00,0.00,32,16,0.67,0.33,46,2,0.96,0.04,382,50,0.77,0.10
big_char_1453.png,,10,10,0.50,0.50,20,0,1.00,0.00,20,0,1.00,0.00,7,13,0.35,0.65,17,3,0.85,0.15,15,5,0.75,0.25,9,11,0.45,0.55,10,10,0.50,0.50,17,3,0.85,0.15,125,55,0.69,0.31
big_char_1309.png,X,16,0,1.00,0.00,16,0,1.00,0.00,13,3,0.81,0.19,16,0,1.00,0.00,7,9,0.44,0.56,7,9,0.44,0.56,12,4,0.75,0.25,6,10,0.38,0.62,12,4,0.75,0.25,105,39,0.54,0.20
big_char_663.png,V,13,7,0.65,0.35,20,0,1.00,0.00,13,7,0.65,0.35,10,10,0.50,0.50,13,7,0.65,0.35,16,4,0.80,0.20,13,7,0.65,0.35,14,6,0.70,0.30,20,0,1.00,0.00,132,48,0.73,0.27
big_char_688.png,U,46,2,0.96,0.04,48,0,1.00,0.00,48,0,1.00,0.00,36,12,0.75,0.25,30,18,0.62,0.38,34,14,0.71,0.29,48,0,1.00,0.00,40,8,0.83,0.17,36,12,0.75,0.25,366,66,0.74,0.13
big_char_1484.png,,10,2,0.83,0.17,7,5,0.58,0.42,12,0,1.00,0.00,4,8,0.33,0.67,8,4,0.67,0.33,4,8,0.33,0.67,6,6,0.50,0.50,6,6,0.50,0.50,4,8,0.33,0.67,61,47,0.40,0.31
big_char_1490.png,U,35,13,0.73,0.27,40,8,0.83,0.17,40,8,0.83,0.17,33,15,0.69,0.31,40,8,0.83,0.17,41,7,0.85,0.15,35,13,0.73,0.27,23,25,0.48,0.52,31,17,0.65,0.35,318,114,0.61,0.22
big_char_844.png,,7,5,0.58,0.42,9,3,0.75,0.25,9,3,0.75,0.25,9,3,0.75,0.25,6,6,0.50,0.50,6,6,0.50,0.50,8,4,0.67,0.33,10,2,0.83,0.17,4,8,0.33,0.67,68,40,0.49,0.29
big_char_878.png,S,14,2,0.88,0.12,14,2,0.88,0.12,10,6,0.62,0.38,14,2,0.88,0.12,5,11,0.31,0.69,10,6,0.62,0.38,10,6,0.62,0.38,5,11,0.31,0.69,14,2,0.88,0.12,96,48,0.49,0.24
big_char_1533.png,,21,3,0.88,0.12,17,7,0.71,0.29,22,2,0.92,0.08,13,11,0.54,0.46,16,8,0.67,0.33,16,8,0.67,0.33,18,6,0.75,0.25,12,12,0.50,0.50,15,9,0.62,0.38,150,66,0.69,0.31
big_char_64.png,F,48,0,1.00,0.00,47,1,0.98,0.02,42,6,0.88,0.12,34,14,0.71,0.29,37,11,0.77,0.23,48,0,1.00,0.00,32,16,0.67,0.33,43,5,0.90,0.10,48,0,1.00,0.00,379,53,0.80,0.11
big_char_1241.png,Q,44,4,0.92,0.08,28,20,0.58,0.42,38,10,0.79,0.21,44,4,0.92,0.08,31,17,0.65,0.35,43,5,0.90,0.10,46,2,0.96,0.04,24,24,0.50,0.50,45,3,0.94,0.06,343,89,0.69,0.18
big_char_1527.png,P,14,2,0.88,0.12,7,9,0.44,0.56,8,8,0.50,0.50,8,8,0.50,0.50,7,9,0.44,0.56,6,10,0.38,0.62,6,10,0.38,0.62,16,0,1.00,0.00,16,0,1.00,0.00,88,56,0.52,0.33
big_char_1269.png,,12,3,0.80,0.20,13,2,0.87,0.13,15,0,1.00,0.00,8,7,0.53,0.47,15,0,1.00,0.00,15,0,1.00,0.00,7,8,0.47,0.53,8,7,0.53,0.47,2,13,0.13,0.87,95,40,0.54,0.23
big_char_717.png,,15,5,0.75,0.25,16,4,0.80,0.20,16,4,0.80,0.20,10,10,0.50,0.50,11,9,0.55,0.45,17,3,0.85,0.15,9,11,0.45,0.55,11,9,0.55,0.45,17,3,0.85,0.15,122,58,0.60,0.28
big_char_924.png,,16,4,0.80,0.20,18,2,0.90,0.10,20,0,1.00,0.00,10,10,0.50,0.50,16,4,0.80,0.20,12,8,0.60,0.40,13,7,0.65,0.35,9,11,0.45,0.55,10,10,0.50,0.50,124,56,0.55,0.25
big_char_1296.png,P,11,1,0.92,0.08,5,7,0.42,0.58,5,7,0.42,0.58,4,8,0.33,0.67,3,9,0.25,0.75,6,6,0.50,0.50,2,10,0.17,0.83,12,0,1.00,0.00,12,0,1.00,0.00,60,48,0.42,0.34
big_char_1282.png,F,38,10,0.79,0.21,30,18,0.62,0.38,36,12,0.75,0.25,44,4,0.92,0.08,18,30,0.38,0.62,44,4,0.92,0.08,48,0,1.00,0.00,41,7,0.85,0.15,48,0,1.00,0.00,347,85,0.70,0.17
big_char_918.png,G,22,3,0.88,0.12,15,10,0.60,0.40,15,10,0.60,0.40,15,10,0.60,0.40,19,6,0.76,0.24,18,7,0.72,0.28,21,4,0.84,0.16,14,11,0.56,0.44,15,10,0.60,0.40,154,71,0.64,0.30
big_char_1731.png,Y,6,9,0.40,0.60,15,0,1.00,0.00,10,5,0.67,0.33,12,3,0.80,0.20,9,6,0.60,0.40,5,10,0.33,0.67,9,6,0.60,0.40,9,6,0.60,0.40,7,8,0.47,0.53,82,53,0.47,0.30
big_char_1725.png,V,44,4,0.92,0.08,44,4,0.92,0.08,42,6,0.88,0.12,40,8,0.83,0.17,21,27,0.44,0.56,46,2,0.96,0.04,48,0,1.00,0.00,34,14,0.71,0.29,48,0,1.00,0.00,367,65,0.74,0.13
big_char_529.png,,48,0,1.00,0.00,42,6,0.88,0.12,48,0,1.00,0.00,45,3,0.94,0.06,27,21,0.56,0.44,44,4,0.92,0.08,48,0,1.00,0.00,33,15,0.69,0.31,41,7,0.85,0.15,376,56,0.76,0.11
big_char_1043.png,Y,14,2,0.88,0.12,7,9,0.44,0.56,16,0,1.00,0.00,8,8,0.50,0.50,15,1,0.94,0.06,8,8,0.50,0.50,13,3,0.81,0.19,7,9,0.44,0.56,5,11,0.31,0.69,93,51,0.55,0.30
big_char_501.png,P,12,3,0.80,0.20,9,6,0.60,0.40,7,8,0.47,0.53,5,10,0.33,0.67,9,6,0.60,0.40,11,4,0.73,0.27,8,7,0.53,0.47,15,0,1.00,0.00,15,0,1.00,0.00,91,44,0.67,0.33
big_char_1719.png,,17,8,0.68,0.32,23,2,0.92,0.08,19,6,0.76,0.24,11,14,0.44,0.56,9,16,0.36,0.64,23,2,0.92,0.08,17,8,0.68,0.32,14,11,0.56,0.44,13,12,0.52,0.48,146,79,0.57,0.31
big_char_1094.png,,17,3,0.85,0.15,12,8,0.60,0.40,19,1,0.95,0.05,13,7,0.65,0.35,11,9,0.55,0.45,15,5,0.75,0.25,16,4,0.80,0.20,13,7,0.65,0.35,8,12,0.40,0.60,124,56,0.56,0.25
big_char_298.png,X,22,3,0.88,0.12,23,2,0.92,0.08,14,11,0.56,0.44,22,3,0.88,0.12,6,19,0.24,0.76,22,3,0.88,0.12,20,5,0.80,0.20,17,8,0.68,0.32,25,0,1.00,0.00,171,54,0.67,0.21
big_char_1084.png,,12,0,1.00,0.00,7,5,0.58,0.42,6,6,0.50,0.50,5,7,0.42,0.58,5,7,0.42,0.58,5,7,0.42,0.58,4,8,0.33,0.67,12,0,1.00,0.00,12,0,1.00,0.00,68,40,0.44,0.26
big_char_288.png,,11,5,0.69,0.31,6,10,0.38,0.62,12,4,0.75,0.25,11,5,0.69,0.31,7,9,0.44,0.56,11,5,0.69,0.31,9,7,0.56,0.44,8,8,0.50,0.50,8,8,0.50,0.50,83,61,0.49,0.36
big_char_1090.png,,46,2,0.96,0.04,48,0,1.00,0.00,47,1,0.98,0.02,39,9,0.81,0.19,38,10,0.79,0.21,40,8,0.83,0.17,48,0,1.00,0.00,35,13,0.73,0.27,48,0,1.00,0.00,389,43,0.79,0.09
big_char_1047.png,,19,1,0.95,0.05,13,7,0.65,0.35,18,2,0.90,0.10,10,10,0.50,0.50,8,12,0.40,0.60,11,9,0.55,0.45,12,8,0.60,0.40,19,1,0.95,0.05,20,0,1.00,0.00,130,50,0.72,0.28
big_char_1721.png,,21,3,0.88,0.12,18,6,0.75,0.25,23,1,0.96,0.04,13,11,0.54,0.46,18,6,0.75,0.25,15,9,0.62,0.38,15,9,0.62,0.38,9,15,0.38,0.62,15,9,0.62,0.38,147,69,0.58,0.27
big_char_1735.png,C,42,6,0.88,0.12,31,17,0.65,0.35,48,0,1.00,0.00,33,15,0.69,0.31,36,12,0.75,0.25,44,4,0.92,0.08,48,0,1.00,0.00,42,6,0.88,0.12,47,1,0.98,0.02,371,61,0.78,0.13
big_char_539.png,G,12,4,0.75,0.25,8,8,0.50,0.50,13,3,0.81,0.19,8,8,0.50,0.50,14,2,0.88,0.12,7,9,0.44,0.56,13,3,0.81,0.19,8,8,0.50,0.50,7,9,0.44,0.56,90,54,0.49,0.30
big_char_1053.png,S,15,1,0.94,0.06,9,7,0.56,0.44,9,7,0.56,0.44,16,0,1.00,0.00,7,9,0.44,0.56,13,3,0.81,0.19,11,5,0.69,0.31,12,4,0.75,0.25,7,9,0.44,0.56,99,45,0.54,0.25
big_char_277.png,A,20,0,1.00,0.00,11,9,0.55,0.45,13,7,0.65,0.35,13,7,0.65,0.35,7,13,0.35,0.65,9,11,0.45,0.55,10,10,0.50,0.50,20,0,1.00,0.00,13,7,0.65,0.35,116,64,0.60,0.33
big_char_511.png,,16,0,1.00,0.00,15,1,0.94,0.06,9,7,0.56,0.44,14,2,0.88,0.12,9,7,0.56,0.44,15,1,0.94,0.06,8,8,0.50,0.50,16,0,1.00,0.00,16,0,1.00,0.00,118,26,0.82,0.18
big_char_505.png,J,15,1,0.94,0.06,8,8,0.50,0.50,7,9,0.44,0.56,15,1,0.94,0.06,12,4,0.75,0.25,12,4,0.75,0.25,10,6,0.62,0.38,8,8,0.50,0.50,12,4,0.75,0.25,99,45,0.59,0.27
big_char_263.png,X,21,4,0.84,0.16,22,3,0.88,0.12,19,6,0.76,0.24,25,0,1.00,0.00,7,18,0.28,0.72,19,6,0.76,0.24,16,9,0.64,0.36,14,11,0.56,0.44,16,9,0.64,0.36,159,66,0.58,0.24
big_char_1286.png,,22,3,0.88,0.12,16,9,0.64,0.36,17,8,0.68,0.32,16,9,0.64,0.36,15,10,0.60,0.40,13,12,0.52,0.48,18,7,0.72,0.28,13,12,0.52,0.48,18,7,0.72,0.28,148,77,0.66,0.34
big_char_1292.png,P,44,4,0.92,0.08,34,14,0.71,0.29,43,5,0.90,0.10,32,16,0.67,0.33,35,13,0.73,0.27,48,0,1.00,0.00,43,5,0.90,0.10,48,0,1.00,0.00,48,0,1.00,0.00,375,57,0.76,0.12
big_char_920.png,,9,7,0.56,0.44,10,6,0.62,0.38,16,0,1.00,0.00,6,10,0.38,0.62,10,6,0.62,0.38,11,5,0.69,0.31,5,11,0.31,0.69,8,8,0.50,0.50,10,6,0.62,0.38,85,59,0.54,0.38
big_char_1523.png,,46,2,0.96,0.04,46,2,0.96,0.04,45,3,0.94,0.06,28,20,0.58,0.42,39,9,0.81,0.19,41,7,0.85,0.15,41,7,0.85,0.15,29,19,0.60,0.40,47,1,0.98,0.02,362,70,0.80,0.16
big_char_1245.png,,23,1,0.96,0.04,16,8,0.67,0.33,17,7,0.71,0.29,13,11,0.54,0.46,20,4,0.83,0.17,9,15,0.38,0.62,20,4,0.83,0.17,15,9,0.62,0.38,14,10,0.58,0.42,147,69,0.63,0.29
big_char_1251.png,,47,1,0.98,0.02,46,2,0.96,0.04,40,8,0.83,0.17,38,10,0.79,0.21,48,0,1.00,0.00,48,0,1.00,0.00,31,17,0.65,0.35,27,21,0.56,0.44,48,0,1.00,0.00,373,59,0.79,0.12
big_char_48.png,X,20,0,1.00,0.00,15,5,0.75,0.25,13,7,0.65,0.35,20,0,1.00,0.00,9,11,0.45,0.55,13,7,0.65,0.35,13,7,0.65,0.35,14,6,0.70,0.30,12,8,0.60,0.40,129,51,0.58,0.23
big_char_707.png,,3,0,1.00,0.00,1,2,0.33,0.67,0,3,0.00,1.00,3,0,1.00,0.00,2,1,0.67,0.33,0,3,0.00,1.00,3,0,1.00,0.00,0,3,0.00,1.00,0,3,0.00,1.00,12,15,0.30,0.38
big_char_840.png,V,10,6,0.62,0.38,16,0,1.00,0.00,13,3,0.81,0.19,8,8,0.50,0.50,14,2,0.88,0.12,8,8,0.50,0.50,13,3,0.81,0.19,4,12,0.25,0.75,15,1,0.94,0.06,101,43,0.52,0.22
big_char_1494.png,,17,3,0.85,0.15,9,11,0.45,0.55,11,9,0.55,0.45,14,6,0.70,0.30,11,9,0.55,0.45,19,1,0.95,0.05,12,8,0.60,0.40,10,10,0.50,0.50,13,7,0.65,0.35,116,64,0.59,0.33
big_char_1480.png,,40,8,0.83,0.17,40,8,0.83,0.17,40,8,0.83,0.17,31,17,0.65,0.35,48,0,1.00,0.00,41,7,0.85,0.15,28,20,0.58,0.42,28,20,0.58,0.42,42,6,0.88,0.12,338,94,0.68,0.19
big_char_868.png,L,16,4,0.80,0.20,20,0,1.00,0.00,20,0,1.00,0.00,14,6,0.70,0.30,20,0,1.00,0.00,20,0,1.00,0.00,9,11,0.45,0.55,10,10,0.50,0.50,12,8,0.60,0.40,141,39,0.78,0.22
big_char_1457.png,S,20,0,1.00,0.00,12,8,0.60,0.40,10,10,0.50,0.50,18,2,0.90,0.10,9,11,0.45,0.55,19,1,0.95,0.05,14,6,0.70,0.30,12,8,0.60,0.40,16,4,0.80,0.20,130,50,0.62,0.24
big_char_883.png,C,48,0,1.00,0.00,37,11,0.77,0.23,45,3,0.94,0.06,38,10,0.79,0.21,40,8,0.83,0.17,48,0,1.00,0.00,47,1,0.98,0.02,34,14,0.71,0.29,47,1,0.98,0.02,384,48,0.74,0.09
big_char_1331.png,,48,0,1.00,0.00,38,10,0.79,0.21,48,0,1.00,0.00,48,0,1.00,0.00,27,21,0.56,0.44,35,13,0.73,0.27,48,0,1.00,0.00,39,9,0.81,0.19,44,4,0.92,0.08,375,57,0.79,0.12
big_char_129.png,V,6,6,0.50,0.50,12,0,1.00,0.00,9,3,0.75,0.25,7,5,0.58,0.42,11,1,0.92,0.08,7,5,0.58,0.42,7,5,0.58,0.42,3,9,0.25,0.75,12,0,1.00,0.00,74,34,0.48,0.22
big_char_1325.png,,11,5,0.69,0.31,10,6,0.62,0.38,16,0,1.00,0.00,7,9,0.44,0.56,9,7,0.56,0.44,10,6,0.62,0.38,7,9,0.44,0.56,10,6,0.62,0.38,7,9,0.44,0.56,87,57,0.52,0.34
big_char_1443.png,,9,7,0.56,0.44,15,1,0.94,0.06,13,3,0.81,0.19,5,11,0.31,0.69,10,6,0.62,0.38,8,8,0.50,0.50,8,8,0.50,0.50,6,10,0.38,0.62,4,12,0.25,0.75,78,66,0.43,0.36
big_char_897.png,V,43,5,0.90,0.10,47,1,0.98,0.02,48,0,1.00,0.00,46,2,0.96,0.04,36,12,0.75,0.25,36,12,0.75,0.25,47,1,0.98,0.02,32,16,0.67,0.33,47,1,0.98,0.02,382,50,0.77,0.10
