Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_725_q.png,q,,432,0,1.00,0.00,363,69,0.84,0.16,424,8,0.98,0.02,432,0,1.00,0.00,250,182,0.58,0.42,426,6,0.99,0.01,432,0,1.00,0.00,400,32,0.93,0.07,432,0,1.00,0.00,3591,297,0.89,0.07
little_char_760_q.png,q,,44,44,0.50,0.50,55,33,0.62,0.38,46,42,0.52,0.48,72,16,0.82,0.18,56,32,0.64,0.36,30,58,0.34,0.66,88,0,1.00,0.00,73,15,0.83,0.17,59,29,0.67,0.33,523,269,0.66,0.34
little_char_682_d.png,d,a,110,0,1.00,0.00,110,0,1.00,0.00,79,31,0.72,0.28,92,18,0.84,0.16,75,35,0.68,0.32,65,45,0.59,0.41,64,46,0.58,0.42,77,33,0.70,0.30,72,38,0.65,0.35,744,246,0.73,0.24
little_char_266_m.png,m,,417,15,0.97,0.03,402,30,0.93,0.07,432,0,1.00,0.00,345,87,0.80,0.20,274,158,0.63,0.37,397,35,0.92,0.08,430,2,1.00,0.00,429,3,0.99,0.01,425,7,0.98,0.02,3551,337,0.91,0.09
little_char_1396_o.png,o,,430,2,1.00,0.00,429,3,0.99,0.01,432,0,1.00,0.00,356,76,0.82,0.18,291,141,0.67,0.33,432,0,1.00,0.00,428,4,0.99,0.01,423,9,0.98,0.02,432,0,1.00,0.00,3653,235,0.94,0.06
little_char_924_o.png,o,,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,332,59,0.85,0.15,315,76,0.81,0.19,391,0,1.00,0.00,364,27,0.93,0.07,341,50,0.87,0.13,391,0,1.00,0.00,3307,212,0.90,0.06
little_char_1308_l.png,l,l,33,0,1.00,0.00,6,27,0.18,0.82,25,8,0.76,0.24,26,7,0.79,0.21,5,28,0.15,0.85,33,0,1.00,0.00,22,11,0.67,0.33,11,22,0.33,0.67,25,8,0.76,0.24,186,111,0.55,0.33
little_char_25_b.png,b,,52,36,0.59,0.41,88,0,1.00,0.00,88,0,1.00,0.00,48,40,0.55,0.45,65,23,0.74,0.26,83,5,0.94,0.06,71,17,0.81,0.19,55,33,0.62,0.38,30,58,0.34,0.66,580,212,0.68,0.25
little_char_288_e.png,e,e,47,17,0.73,0.27,31,33,0.48,0.52,42,22,0.66,0.34,20,44,0.31,0.69,28,36,0.44,0.56,45,19,0.70,0.30,44,20,0.69,0.31,30,34,0.47,0.53,38,26,0.59,0.41,325,251,0.50,0.39
little_char_883_m.png,m,i,73,17,0.81,0.19,58,32,0.64,0.36,65,25,0.72,0.28,55,35,0.61,0.39,36,54,0.40,0.60,44,46,0.49,0.51,64,26,0.71,0.29,76,14,0.84,0.16,65,25,0.72,0.28,536,274,0.64,0.33
little_char_1394_m.png,m,,414,0,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,360,54,0.87,0.13,276,138,0.67,0.33,357,57,0.86,0.14,396,18,0.96,0.04,404,10,0.98,0.02,395,19,0.95,0.05,3430,296,0.89,0.08
little_char_1265_r.png,r,,431,1,1.00,0.00,366,66,0.85,0.15,432,0,1.00,0.00,432,0,1.00,0.00,360,72,0.83,0.17,432,0,1.00,0.00,413,19,0.96,0.04,402,30,0.93,0.07,431,1,1.00,0.00,3699,189,0.95,0.05
little_char_445_r.png,r,e,419,13,0.97,0.03,370,62,0.86,0.14,394,38,0.91,0.09,432,0,1.00,0.00,345,87,0.80,0.20,418,14,0.97,0.03,432,0,1.00,0.00,417,15,0.97,0.03,427,5,0.99,0.01,3654,234,0.92,0.06
little_char_1095_m.png,m,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,385,47,0.89,0.11,303,129,0.70,0.30,407,25,0.94,0.06,359,73,0.83,0.17,377,55,0.87,0.13,410,22,0.95,0.05,3537,351,0.90,0.09
little_char_91_o.png,o,o,48,16,0.75,0.25,38,26,0.59,0.41,44,20,0.69,0.31,37,27,0.58,0.42,64,0,1.00,0.00,33,31,0.52,0.48,39,25,0.61,0.39,30,34,0.47,0.53,42,22,0.66,0.34,375,201,0.65,0.35
little_char_1347_g.png,g,,52,38,0.58,0.42,42,48,0.47,0.53,82,8,0.91,0.09,63,27,0.70,0.30,60,30,0.67,0.33,47,43,0.52,0.48,67,23,0.74,0.26,60,30,0.67,0.33,52,38,0.58,0.42,525,285,0.61,0.33
little_char_1409_s.png,s,,407,1,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,371,37,0.91,0.09,363,45,0.89,0.11,408,0,1.00,0.00,379,29,0.93,0.07,328,80,0.80,0.20,408,0,1.00,0.00,3480,192,0.91,0.05
little_char_978_n.png,n,,47,7,0.87,0.13,27,27,0.50,0.50,24,30,0.44,0.56,21,33,0.39,0.61,45,9,0.83,0.17,22,32,0.41,0.59,41,13,0.76,0.24,53,1,0.98,0.02,25,29,0.46,0.54,305,181,0.53,0.31
little_char_1392_k.png,k,,424,8,0.98,0.02,432,0,1.00,0.00,432,0,1.00,0.00,332,100,0.77,0.23,365,67,0.84,0.16,432,0,1.00,0.00,408,24,0.94,0.06,376,56,0.87,0.13,432,0,1.00,0.00,3633,255,0.93,0.07
little_char_1339_a.png,a,,75,24,0.76,0.24,57,42,0.58,0.42,85,14,0.86,0.14,68,31,0.69,0.31,99,0,1.00,0.00,67,32,0.68,0.32,59,40,0.60,0.40,59,40,0.60,0.40,51,48,0.52,0.48,620,271,0.66,0.29
little_char_587_b.png,b,b,385,6,0.98,0.02,388,3,0.99,0.01,391,0,1.00,0.00,326,65,0.83,0.17,345,46,0.88,0.12,391,0,1.00,0.00,349,42,0.89,0.11,277,114,0.71,0.29,391,0,1.00,0.00,3243,276,0.87,0.07
little_char_77_l.png,l,,391,0,1.00,0.00,380,11,0.97,0.03,391,0,1.00,0.00,391,0,1.00,0.00,328,63,0.84,0.16,391,0,1.00,0.00,391,0,1.00,0.00,336,55,0.86,0.14,391,0,1.00,0.00,3390,129,0.90,0.03
little_char_1258_e.png,e,,414,0,1.00,0.00,414,0,1.00,0.00,413,1,1.00,0.00,270,144,0.65,0.35,403,11,0.97,0.03,414,0,1.00,0.00,332,82,0.80,0.20,403,11,0.97,0.03,414,0,1.00,0.00,3477,249,0.91,0.06
little_char_1036_y.png,y,a,413,19,0.96,0.04,411,21,0.95,0.05,432,0,1.00,0.00,399,33,0.92,0.08,320,112,0.74,0.26,432,0,1.00,0.00,416,16,0.96,0.04,359,73,0.83,0.17,431,1,1.00,0.00,3613,275,0.93,0.07
little_char_618_a.png,a,q,431,1,1.00,0.00,414,18,0.96,0.04,427,5,0.99,0.01,402,30,0.93,0.07,228,204,0.53,0.47,422,10,0.98,0.02,432,0,1.00,0.00,431,1,1.00,0.00,421,11,0.97,0.03,3608,280,0.93,0.07
little_char_1093_k.png,k,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,391,41,0.91,0.09,342,90,0.79,0.21,432,0,1.00,0.00,415,17,0.96,0.04,338,94,0.78,0.22,415,17,0.96,0.04,3629,259,0.92,0.07
little_char_419_s.png,s,,61,3,0.95,0.05,17,47,0.27,0.73,37,27,0.58,0.42,64,0,1.00,0.00,55,9,0.86,0.14,41,23,0.64,0.36,47,17,0.73,0.27,45,19,0.70,0.30,38,26,0.59,0.41,405,171,0.60,0.25
little_char_664_r.png,r,c,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,399,9,0.98,0.02,289,119,0.71,0.29,400,8,0.98,0.02,400,8,0.98,0.02,380,28,0.93,0.07,408,0,1.00,0.00,3500,172,0.92,0.05
little_char_969_q.png,q,,37,35,0.51,0.49,39,33,0.54,0.46,28,44,0.39,0.61,68,4,0.94,0.06,48,24,0.67,0.33,24,48,0.33,0.67,72,0,1.00,0.00,49,23,0.68,0.32,53,19,0.74,0.26,418,230,0.58,0.32
little_char_469_m.png,m,s,75,21,0.78,0.22,62,34,0.65,0.35,50,46,0.52,0.48,60,36,0.62,0.38,44,52,0.46,0.54,83,13,0.86,0.14,86,10,0.90,0.10,84,12,0.88,0.12,96,0,1.00,0.00,640,224,0.74,0.26
little_char_1292_n.png,n,n,432,0,1.00,0.00,420,12,0.97,0.03,412,20,0.95,0.05,335,97,0.78,0.22,409,23,0.95,0.05,428,4,0.99,0.01,407,25,0.94,0.06,404,28,0.94,0.06,430,2,1.00,0.00,3677,211,0.95,0.05
little_char_382_k.png,k,a,408,0,1.00,0.00,393,15,0.96,0.04,407,1,1.00,0.00,408,0,1.00,0.00,267,141,0.65,0.35,408,0,1.00,0.00,408,0,1.00,0.00,293,115,0.72,0.28,373,35,0.91,0.09,3365,307,0.88,0.08
little_char_598_r.png,r,,395,13,0.97,0.03,408,0,1.00,0.00,408,0,1.00,0.00,399,9,0.98,0.02,315,93,0.77,0.23,391,17,0.96,0.04,408,0,1.00,0.00,343,65,0.84,0.16,408,0,1.00,0.00,3475,197,0.91,0.05
little_char_1110_h.png,h,,52,28,0.65,0.35,80,0,1.00,0.00,80,0,1.00,0.00,37,43,0.46,0.54,43,37,0.54,0.46,33,47,0.41,0.59,49,31,0.61,0.39,80,0,1.00,0.00,49,31,0.61,0.39,503,217,0.67,0.29
little_char_404_v.png,v,,55,35,0.61,0.39,90,0,1.00,0.00,63,27,0.70,0.30,47,43,0.52,0.48,76,14,0.84,0.16,58,32,0.64,0.36,77,13,0.86,0.14,44,46,0.49,0.51,90,0,1.00,0.00,600,210,0.69,0.24
little_char_768_z.png,z,,46,44,0.51,0.49,49,41,0.54,0.46,90,0,1.00,0.00,52,38,0.58,0.42,45,45,0.50,0.50,74,16,0.82,0.18,52,38,0.58,0.42,54,36,0.60,0.40,61,29,0.68,0.32,523,287,0.62,0.34
little_char_3_b.png,b,,54,50,0.52,0.48,104,0,1.00,0.00,104,0,1.00,0.00,56,48,0.54,0.46,75,29,0.72,0.28,95,9,0.91,0.09,68,36,0.65,0.35,79,25,0.76,0.24,55,49,0.53,0.47,690,246,0.72,0.26
little_char_833_d.png,d,a,391,0,1.00,0.00,389,2,0.99,0.01,391,0,1.00,0.00,355,36,0.91,0.09,310,81,0.79,0.21,391,0,1.00,0.00,341,50,0.87,0.13,321,70,0.82,0.18,391,0,1.00,0.00,3280,239,0.87,0.06
little_char_1103_b.png,b,b,89,37,0.71,0.29,122,4,0.97,0.03,126,0,1.00,0.00,78,48,0.62,0.38,93,33,0.74,0.26,92,34,0.73,0.27,63,63,0.50,0.50,89,37,0.71,0.29,77,49,0.61,0.39,829,305,0.66,0.24
little_char_1136_k.png,k,,73,26,0.74,0.26,99,0,1.00,0.00,99,0,1.00,0.00,55,44,0.56,0.44,59,40,0.60,0.40,99,0,1.00,0.00,55,44,0.56,0.44,43,56,0.43,0.57,68,31,0.69,0.31,650,241,0.69,0.26
little_char_876_d.png,d,,140,0,1.00,0.00,140,0,1.00,0.00,90,50,0.64,0.36,108,32,0.77,0.23,112,28,0.80,0.20,98,42,0.70,0.30,100,40,0.71,0.29,101,39,0.72,0.28,87,53,0.62,0.38,976,284,0.73,0.21
little_char_1027_q.png,q,g,362,46,0.89,0.11,349,59,0.86,0.14,408,0,1.00,0.00,372,36,0.91,0.09,319,89,0.78,0.22,408,0,1.00,0.00,408,0,1.00,0.00,370,38,0.91,0.09,408,0,1.00,0.00,3404,268,0.89,0.07
little_char_1012_x.png,x,x,57,13,0.81,0.19,48,22,0.69,0.31,40,30,0.57,0.43,54,16,0.77,0.23,13,57,0.19,0.81,67,3,0.96,0.04,47,23,0.67,0.33,54,16,0.77,0.23,51,19,0.73,0.27,431,199,0.62,0.29
little_char_609_h.png,h,a,64,35,0.65,0.35,99,0,1.00,0.00,99,0,1.00,0.00,48,51,0.48,0.52,61,38,0.62,0.38,54,45,0.55,0.45,74,25,0.75,0.25,99,0,1.00,0.00,55,44,0.56,0.44,653,238,0.64,0.23
little_char_172_u.png,u,,412,2,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,357,57,0.86,0.14,367,47,0.89,0.11,414,0,1.00,0.00,374,40,0.90,0.10,343,71,0.83,0.17,411,3,0.99,0.01,3506,220,0.91,0.06
little_char_585_a.png,a,,428,4,0.99,0.01,432,0,1.00,0.00,430,2,1.00,0.00,430,2,1.00,0.00,280,152,0.65,0.35,430,2,1.00,0.00,427,5,0.99,0.01,358,74,0.83,0.17,412,20,0.95,0.05,3627,261,0.92,0.07
little_char_576_y.png,y,,51,37,0.58,0.42,65,23,0.74,0.26,71,17,0.81,0.19,72,16,0.82,0.18,53,35,0.60,0.40,46,42,0.52,0.48,73,15,0.83,0.17,58,30,0.66,0.34,49,39,0.56,0.44,538,254,0.68,0.32
little_char_917_a.png,a,,407,1,1.00,0.00,356,52,0.87,0.13,408,0,1.00,0.00,345,63,0.85,0.15,254,154,0.62,0.38,408,0,1.00,0.00,408,0,1.00,0.00,406,2,1.00,0.00,408,0,1.00,0.00,3400,272,0.91,0.07
little_char_359_i.png,i,i,30,0,1.00,0.00,16,14,0.53,0.47,11,19,0.37,0.63,28,2,0.93,0.07,9,21,0.30,0.70,11,19,0.37,0.63,14,16,0.47,0.53,0,30,0.00,1.00,22,8,0.73,0.27,141,129,0.45,0.42
little_char_248_d.png,d,,90,0,1.00,0.00,90,0,1.00,0.00,59,31,0.66,0.34,67,23,0.74,0.26,54,36,0.60,0.40,46,44,0.51,0.49,50,40,0.56,0.44,57,33,0.63,0.37,48,42,0.53,0.47,561,249,0.60,0.27
little_char_1281_e.png,e,v,69,12,0.85,0.15,32,49,0.40,0.60,44,37,0.54,0.46,41,40,0.51,0.49,60,21,0.74,0.26,79,2,0.98,0.02,57,24,0.70,0.30,45,36,0.56,0.44,54,27,0.67,0.33,481,248,0.66,0.34
little_char_607_g.png,g,,88,11,0.89,0.11,64,35,0.65,0.35,48,51,0.48,0.52,89,10,0.90,0.10,60,39,0.61,0.39,32,67,0.32,0.68,73,26,0.74,0.26,71,28,0.72,0.28,54,45,0.55,0.45,579,312,0.59,0.32
little_char_362_x.png,x,x,85,5,0.94,0.06,83,7,0.92,0.08,49,41,0.54,0.46,49,41,0.54,0.46,55,35,0.61,0.39,89,1,0.99,0.01,54,36,0.60,0.40,42,48,0.47,0.53,85,5,0.94,0.06,591,219,0.66,0.24
little_char_273_u.png,u,a,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,337,54,0.86,0.14,328,63,0.84,0.16,391,0,1.00,0.00,368,23,0.94,0.06,350,41,0.90,0.10,391,0,1.00,0.00,3338,181,0.89,0.05
little_char_642_p.png,p,,72,16,0.82,0.18,41,47,0.47,0.53,40,48,0.45,0.55,42,46,0.48,0.52,50,38,0.57,0.43,63,25,0.72,0.28,38,50,0.43,0.57,88,0,1.00,0.00,88,0,1.00,0.00,522,270,0.57,0.30
little_char_1202_c.png,c,c,72,8,0.90,0.10,36,44,0.45,0.55,60,20,0.75,0.25,48,32,0.60,0.40,80,0,1.00,0.00,80,0,1.00,0.00,54,26,0.68,0.33,48,32,0.60,0.40,51,29,0.64,0.36,529,191,0.66,0.24
little_char_1101_v.png,v,v,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,319,72,0.82,0.18,305,86,0.78,0.22,391,0,1.00,0.00,353,38,0.90,0.10,373,18,0.95,0.05,391,0,1.00,0.00,3305,214,0.88,0.06
little_char_1134_h.png,h,h,63,14,0.82,0.18,58,19,0.75,0.25,77,0,1.00,0.00,34,43,0.44,0.56,45,32,0.58,0.42,28,49,0.36,0.64,53,24,0.69,0.31,75,2,0.97,0.03,42,35,0.55,0.45,475,218,0.63,0.29
little_char_183_x.png,x,x,106,15,0.88,0.12,95,26,0.79,0.21,67,54,0.55,0.45,120,1,0.99,0.01,34,87,0.28,0.72,113,8,0.93,0.07,67,54,0.55,0.45,71,50,0.59,0.41,113,8,0.93,0.07,786,303,0.68,0.26
little_char_707_b.png,b,b,54,26,0.68,0.33,76,4,0.95,0.05,80,0,1.00,0.00,45,35,0.56,0.44,58,22,0.72,0.28,56,24,0.70,0.30,38,42,0.47,0.53,42,38,0.53,0.47,36,44,0.45,0.55,485,235,0.63,0.30
little_char_1354_l.png,l,i,11,7,0.61,0.39,5,13,0.28,0.72,18,0,1.00,0.00,12,6,0.67,0.33,0,18,0.00,1.00,18,0,1.00,0.00,13,5,0.72,0.28,0,18,0.00,1.00,12,6,0.67,0.33,89,73,0.45,0.36
little_char_1302_f.png,f,,91,5,0.95,0.05,57,39,0.59,0.41,46,50,0.48,0.52,42,54,0.44,0.56,83,13,0.86,0.14,80,16,0.83,0.17,70,26,0.73,0.27,57,39,0.59,0.41,86,10,0.90,0.10,612,252,0.62,0.26
little_char_310_d.png,d,a,120,0,1.00,0.00,100,20,0.83,0.17,110,10,0.92,0.08,106,14,0.88,0.12,67,53,0.56,0.44,104,16,0.87,0.13,68,52,0.57,0.43,87,33,0.72,0.28,80,40,0.67,0.33,842,238,0.71,0.20
little_char_759_a.png,a,,72,18,0.80,0.20,48,42,0.53,0.47,75,15,0.83,0.17,59,31,0.66,0.34,74,16,0.82,0.18,61,29,0.68,0.32,63,27,0.70,0.30,55,35,0.61,0.39,49,41,0.54,0.46,556,254,0.64,0.29
little_char_143_x.png,x,x,425,7,0.98,0.02,408,24,0.94,0.06,408,24,0.94,0.06,432,0,1.00,0.00,316,116,0.73,0.27,432,0,1.00,0.00,432,0,1.00,0.00,306,126,0.71,0.29,427,5,0.99,0.01,3586,302,0.92,0.08
little_char_299_l.png,l,,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,355,36,0.91,0.09,391,0,1.00,0.00,391,0,1.00,0.00,336,55,0.86,0.14,391,0,1.00,0.00,3428,91,0.91,0.02
little_char_106_x.png,x,x,428,4,0.99,0.01,427,5,0.99,0.01,399,33,0.92,0.08,432,0,1.00,0.00,289,143,0.67,0.33,419,13,0.97,0.03,432,0,1.00,0.00,316,116,0.73,0.27,432,0,1.00,0.00,3574,314,0.92,0.08
little_char_872_v.png,v,,429,3,0.99,0.01,424,8,0.98,0.02,430,2,1.00,0.00,333,99,0.77,0.23,373,59,0.86,0.14,432,0,1.00,0.00,401,31,0.93,0.07,432,0,1.00,0.00,432,0,1.00,0.00,3686,202,0.95,0.05
little_char_176_f.png,f,,119,1,0.99,0.01,70,50,0.58,0.42,71,49,0.59,0.41,80,40,0.67,0.33,112,8,0.93,0.07,80,40,0.67,0.33,81,39,0.68,0.33,45,75,0.38,0.62,113,7,0.94,0.06,771,309,0.67,0.27
little_char_811_b.png,b,,45,25,0.64,0.36,61,9,0.87,0.13,70,0,1.00,0.00,35,35,0.50,0.50,70,0,1.00,0.00,70,0,1.00,0.00,28,42,0.40,0.60,15,55,0.21,0.79,16,54,0.23,0.77,410,220,0.58,0.31
little_char_12_h.png,h,h,46,50,0.48,0.52,90,6,0.94,0.06,92,4,0.96,0.04,44,52,0.46,0.54,71,25,0.74,0.26,41,55,0.43,0.57,93,3,0.97,0.03,96,0,1.00,0.00,54,42,0.56,0.44,627,237,0.66,0.25
little_char_956_e.png,e,,397,11,0.97,0.03,381,27,0.93,0.07,407,1,1.00,0.00,301,107,0.74,0.26,365,43,0.89,0.11,406,2,1.00,0.00,385,23,0.94,0.06,353,55,0.87,0.13,394,14,0.97,0.03,3389,283,0.89,0.07
little_char_1285_v.png,v,,57,33,0.63,0.37,90,0,1.00,0.00,58,32,0.64,0.36,45,45,0.50,0.50,62,28,0.69,0.31,75,15,0.83,0.17,63,27,0.70,0.30,53,37,0.59,0.41,90,0,1.00,0.00,593,217,0.71,0.26
little_char_937_s.png,s,a,72,0,1.00,0.00,34,38,0.47,0.53,34,38,0.47,0.53,61,11,0.85,0.15,68,4,0.94,0.06,41,31,0.57,0.43,43,29,0.60,0.40,45,27,0.62,0.38,37,35,0.51,0.49,435,213,0.60,0.29
little_char_1084_d.png,d,d,108,0,1.00,0.00,108,0,1.00,0.00,74,34,0.69,0.31,98,10,0.91,0.09,74,34,0.69,0.31,79,29,0.73,0.27,55,53,0.51,0.49,63,45,0.58,0.42,52,56,0.48,0.52,711,261,0.65,0.24
little_char_972_d.png,d,a,99,0,1.00,0.00,99,0,1.00,0.00,70,29,0.71,0.29,82,17,0.83,0.17,69,30,0.70,0.30,56,43,0.57,0.43,53,46,0.54,0.46,62,37,0.63,0.37,47,52,0.47,0.53,637,254,0.65,0.26
little_char_167_n.png,n,n,432,0,1.00,0.00,432,0,1.00,0.00,430,2,1.00,0.00,349,83,0.81,0.19,343,89,0.79,0.21,432,0,1.00,0.00,414,18,0.96,0.04,411,21,0.95,0.05,431,1,1.00,0.00,3674,214,0.94,0.06
little_char_558_s.png,s,s,390,1,1.00,0.00,373,18,0.95,0.05,391,0,1.00,0.00,360,31,0.92,0.08,268,123,0.69,0.31,391,0,1.00,0.00,373,18,0.95,0.05,320,71,0.82,0.18,391,0,1.00,0.00,3257,262,0.87,0.07
little_char_601_v.png,v,,432,0,1.00,0.00,432,0,1.00,0.00,431,1,1.00,0.00,364,68,0.84,0.16,352,80,0.81,0.19,432,0,1.00,0.00,407,25,0.94,0.06,349,83,0.81,0.19,426,6,0.99,0.01,3625,263,0.93,0.07
little_char_1320_a.png,a,a,391,0,1.00,0.00,332,59,0.85,0.15,391,0,1.00,0.00,385,6,0.98,0.02,260,131,0.66,0.34,353,38,0.90,0.10,391,0,1.00,0.00,366,25,0.94,0.06,379,12,0.97,0.03,3248,271,0.86,0.07
little_char_755_h.png,h,h,44,44,0.50,0.50,88,0,1.00,0.00,88,0,1.00,0.00,41,47,0.47,0.53,55,33,0.62,0.38,43,45,0.49,0.51,64,24,0.73,0.27,87,1,0.99,0.01,51,37,0.58,0.42,561,231,0.66,0.27
little_char_275_w.png,w,,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,337,71,0.83,0.17,324,84,0.79,0.21,408,0,1.00,0.00,329,79,0.81,0.19,382,26,0.94,0.06,3412,260,0.89,0.07
little_char_773_k.png,k,,102,30,0.77,0.23,132,0,1.00,0.00,132,0,1.00,0.00,94,38,0.71,0.29,63,69,0.48,0.52,114,18,0.86,0.14,73,59,0.55,0.45,64,68,0.48,0.52,99,33,0.75,0.25,873,315,0.71,0.26
little_char_1168_m.png,m,,96,24,0.80,0.20,77,43,0.64,0.36,108,12,0.90,0.10,59,61,0.49,0.51,57,63,0.47,0.53,50,70,0.42,0.58,76,44,0.63,0.37,90,30,0.75,0.25,91,29,0.76,0.24,704,376,0.60,0.32
little_char_1021_r.png,r,,414,0,1.00,0.00,355,59,0.86,0.14,414,0,1.00,0.00,357,57,0.86,0.14,375,39,0.91,0.09,414,0,1.00,0.00,370,44,0.89,0.11,414,0,1.00,0.00,414,0,1.00,0.00,3527,199,0.90,0.05
little_char_845_y.png,y,y,401,7,0.98,0.02,397,11,0.97,0.03,408,0,1.00,0.00,354,54,0.87,0.13,269,139,0.66,0.34,408,0,1.00,0.00,408,0,1.00,0.00,331,77,0.81,0.19,408,0,1.00,0.00,3384,288,0.89,0.08
little_char_835_p.png,p,,53,24,0.69,0.31,46,31,0.60,0.40,30,47,0.39,0.61,14,63,0.18,0.82,41,36,0.53,0.47,51,26,0.66,0.34,31,46,0.40,0.60,75,2,0.97,0.03,77,0,1.00,0.00,418,275,0.52,0.34
little_char_46_s.png,s,,406,26,0.94,0.06,408,24,0.94,0.06,408,24,0.94,0.06,428,4,0.99,0.01,326,106,0.75,0.25,432,0,1.00,0.00,396,36,0.92,0.08,370,62,0.86,0.14,432,0,1.00,0.00,3606,282,0.90,0.07
little_char_556_o.png,o,o,385,23,0.94,0.06,357,51,0.88,0.12,408,0,1.00,0.00,356,52,0.87,0.13,304,104,0.75,0.25,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,3442,230,0.90,0.06
little_char_174_w.png,w,,408,0,1.00,0.00,408,0,1.00,0.00,405,3,0.99,0.01,358,50,0.88,0.12,312,96,0.76,0.24,331,77,0.81,0.19,406,2,1.00,0.00,324,84,0.79,0.21,391,17,0.96,0.04,3343,329,0.88,0.09
little_char_954_c.png,c,c,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,394,38,0.91,0.09,324,108,0.75,0.25,432,0,1.00,0.00,432,0,1.00,0.00,399,33,0.92,0.08,432,0,1.00,0.00,3709,179,0.95,0.05
little_char_800_n.png,n,n,401,7,0.98,0.02,408,0,1.00,0.00,408,0,1.00,0.00,325,83,0.80,0.20,362,46,0.89,0.11,408,0,1.00,0.00,377,31,0.92,0.08,385,23,0.94,0.06,408,0,1.00,0.00,3482,190,0.91,0.05
little_char_583_c.png,c,,46,20,0.70,0.30,38,28,0.58,0.42,66,0,1.00,0.00,35,31,0.53,0.47,66,0,1.00,0.00,66,0,1.00,0.00,49,17,0.74,0.26,26,40,0.39,0.61,31,35,0.47,0.53,423,171,0.69,0.28
little_char_447_u.png,u,,430,2,1.00,0.00,423,9,0.98,0.02,429,3,0.99,0.01,366,66,0.85,0.15,324,108,0.75,0.25,431,1,1.00,0.00,427,5,0.99,0.01,412,20,0.95,0.05,429,3,0.99,0.01,3671,217,0.93,0.05
little_char_218_l.png,l,i,21,0,1.00,0.00,6,15,0.29,0.71,12,9,0.57,0.43,14,7,0.67,0.33,0,21,0.00,1.00,15,6,0.71,0.29,17,4,0.81,0.19,7,14,0.33,0.67,16,5,0.76,0.24,108,81,0.57,0.43
little_char_762_t.png,t,t,78,0,1.00,0.00,40,38,0.51,0.49,72,6,0.92,0.08,63,15,0.81,0.19,24,54,0.31,0.69,58,20,0.74,0.26,78,0,1.00,0.00,41,37,0.53,0.47,78,0,1.00,0.00,532,170,0.67,0.21
little_char_693_k.png,k,,432,0,1.00,0.00,432,0,1.00,0.00,428,4,0.99,0.01,432,0,1.00,0.00,314,118,0.73,0.27,432,0,1.00,0.00,432,0,1.00,0.00,298,134,0.69,0.31,404,28,0.94,0.06,3604,284,0.91,0.07
little_char_1341_d.png,d,,70,0,1.00,0.00,70,0,1.00,0.00,37,33,0.53,0.47,65,5,0.93,0.07,49,21,0.70,0.30,28,42,0.40,0.60,35,35,0.50,0.50,37,33,0.53,0.47,24,46,0.34,0.66,415,215,0.61,0.32
little_char_913_v.png,v,,49,32,0.60,0.40,81,0,1.00,0.00,49,32,0.60,0.40,41,40,0.51,0.49,53,28,0.65,0.35,63,18,0.78,0.22,44,37,0.54,0.46,58,23,0.72,0.28,81,0,1.00,0.00,519,210,0.69,0.28
little_char_368_w.png,w,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,376,56,0.87,0.13,319,113,0.74,0.26,381,51,0.88,0.12,431,1,1.00,0.00,389,43,0.90,0.10,411,21,0.95,0.05,3603,285,0.91,0.07
little_char_581_v.png,v,v,414,0,1.00,0.00,412,2,1.00,0.00,414,0,1.00,0.00,352,62,0.85,0.15,322,92,0.78,0.22,414,0,1.00,0.00,367,47,0.89,0.11,406,8,0.98,0.02,414,0,1.00,0.00,3515,211,0.90,0.05
