Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_343_x.png,x,,234,0,1.00,0.00,234,0,1.00,0.00,226,8,0.97,0.03,221,13,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,197,37,0.84,0.16,234,0,1.00,0.00,234,0,1.00,0.00,149,85,0.64,0.36,219,15,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,167,67,0.71,0.29,219,15,0.94,0.06,234,0,1.00,0.00,3504,240,0.88,0.06
little_char_438_e.png,e,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,208,13,0.94,0.06,177,44,0.80,0.20,221,0,1.00,0.00,221,0,1.00,0.00,143,78,0.65,0.35,165,56,0.75,0.25,221,0,1.00,0.00,221,0,1.00,0.00,210,11,0.95,0.05,166,55,0.75,0.25,216,5,0.98,0.02,221,0,1.00,0.00,3274,262,0.85,0.07
little_char_810_g.png,g,,26,22,0.54,0.46,26,22,0.54,0.46,23,25,0.48,0.52,38,10,0.79,0.21,31,17,0.65,0.35,23,25,0.48,0.52,25,23,0.52,0.48,4,44,0.08,0.92,48,0,1.00,0.00,48,0,1.00,0.00,48,0,1.00,0.00,24,24,0.50,0.50,46,2,0.96,0.04,32,16,0.67,0.33,37,11,0.77,0.23,21,27,0.44,0.56,500,268,0.53,0.28
little_char_893_v.png,v,,18,12,0.60,0.40,27,3,0.90,0.10,30,0,1.00,0.00,16,14,0.53,0.47,21,9,0.70,0.30,18,12,0.60,0.40,24,6,0.80,0.20,10,20,0.33,0.67,26,4,0.87,0.13,8,22,0.27,0.73,10,20,0.33,0.67,22,8,0.73,0.27,30,0,1.00,0.00,16,14,0.53,0.47,7,23,0.23,0.77,30,0,1.00,0.00,313,167,0.54,0.29
little_char_462_u.png,u,,31,11,0.74,0.26,42,0,1.00,0.00,40,2,0.95,0.05,23,19,0.55,0.45,18,24,0.43,0.57,42,0,1.00,0.00,42,0,1.00,0.00,17,25,0.40,0.60,27,15,0.64,0.36,40,2,0.95,0.05,33,9,0.79,0.21,18,24,0.43,0.57,27,15,0.64,0.36,11,31,0.26,0.74,13,29,0.31,0.69,41,1,0.98,0.02,465,207,0.62,0.27
little_char_1279_s.png,s,s,42,0,1.00,0.00,32,10,0.76,0.24,12,30,0.29,0.71,14,28,0.33,0.67,42,0,1.00,0.00,29,13,0.69,0.31,13,29,0.31,0.69,40,2,0.95,0.05,42,0,1.00,0.00,42,0,1.00,0.00,36,6,0.86,0.14,12,30,0.29,0.71,20,22,0.48,0.52,30,12,0.71,0.29,27,15,0.64,0.36,13,29,0.31,0.69,446,226,0.53,0.27
little_char_1413_c.png,c,a,40,0,1.00,0.00,26,14,0.65,0.35,18,22,0.45,0.55,40,0,1.00,0.00,25,15,0.62,0.38,28,12,0.70,0.30,38,2,0.95,0.05,40,0,1.00,0.00,22,18,0.55,0.45,40,0,1.00,0.00,40,0,1.00,0.00,40,0,1.00,0.00,18,22,0.45,0.55,20,20,0.50,0.50,24,16,0.60,0.40,16,24,0.40,0.60,475,165,0.61,0.21
little_char_1120_v.png,v,,31,25,0.55,0.45,55,1,0.98,0.02,56,0,1.00,0.00,29,27,0.52,0.48,34,22,0.61,0.39,49,7,0.88,0.12,30,26,0.54,0.46,43,13,0.77,0.23,48,8,0.86,0.14,27,29,0.48,0.52,30,26,0.54,0.46,56,0,1.00,0.00,56,0,1.00,0.00,28,28,0.50,0.50,54,2,0.96,0.04,56,0,1.00,0.00,682,214,0.73,0.23
little_char_580_w.png,w,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,214,20,0.91,0.09,211,23,0.90,0.10,234,0,1.00,0.00,176,58,0.75,0.25,129,105,0.55,0.45,178,56,0.76,0.24,234,0,1.00,0.00,205,29,0.88,0.12,205,29,0.88,0.12,224,10,0.96,0.04,234,0,1.00,0.00,3414,330,0.89,0.09
little_char_692_j.png,j,,221,0,1.00,0.00,221,0,1.00,0.00,196,25,0.89,0.11,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,179,42,0.81,0.19,221,0,1.00,0.00,221,0,1.00,0.00,178,43,0.81,0.19,173,48,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,188,33,0.85,0.15,211,10,0.95,0.05,221,0,1.00,0.00,3335,201,0.87,0.05
little_char_394_a.png,a,,41,15,0.73,0.27,26,30,0.46,0.54,31,25,0.55,0.45,55,1,0.98,0.02,29,27,0.52,0.48,56,0,1.00,0.00,20,36,0.36,0.64,42,14,0.75,0.25,41,15,0.73,0.27,34,22,0.61,0.39,21,35,0.38,0.62,37,19,0.66,0.34,56,0,1.00,0.00,56,0,1.00,0.00,55,1,0.98,0.02,26,30,0.46,0.54,626,270,0.59,0.26
little_char_459_d.png,d,a,56,0,1.00,0.00,56,0,1.00,0.00,56,0,1.00,0.00,28,28,0.50,0.50,56,0,1.00,0.00,50,6,0.89,0.11,41,15,0.73,0.27,21,35,0.38,0.62,33,23,0.59,0.41,38,18,0.68,0.32,44,12,0.79,0.21,26,30,0.46,0.54,35,21,0.62,0.38,32,24,0.57,0.43,35,21,0.62,0.38,41,15,0.73,0.27,648,248,0.72,0.28
little_char_713_k.png,k,,54,18,0.75,0.25,72,0,1.00,0.00,72,0,1.00,0.00,72,0,1.00,0.00,43,29,0.60,0.40,46,26,0.64,0.36,60,12,0.83,0.17,72,0,1.00,0.00,28,44,0.39,0.61,33,39,0.46,0.54,72,0,1.00,0.00,72,0,1.00,0.00,56,16,0.78,0.22,32,40,0.44,0.56,36,36,0.50,0.50,52,20,0.72,0.28,872,280,0.76,0.24
little_char_1366_q.png,q,,234,0,1.00,0.00,202,32,0.86,0.14,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,115,119,0.49,0.51,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,178,56,0.76,0.24,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,221,13,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,3524,220,0.92,0.06
little_char_997_w.png,w,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,226,8,0.97,0.03,187,47,0.80,0.20,216,18,0.92,0.08,234,0,1.00,0.00,215,19,0.92,0.08,118,116,0.50,0.50,142,92,0.61,0.39,234,0,1.00,0.00,234,0,1.00,0.00,217,17,0.93,0.07,233,1,1.00,0.00,234,0,1.00,0.00,3426,318,0.90,0.08
little_char_497_k.png,k,,61,11,0.85,0.15,58,14,0.81,0.19,72,0,1.00,0.00,72,0,1.00,0.00,57,15,0.79,0.21,55,17,0.76,0.24,72,0,1.00,0.00,72,0,1.00,0.00,50,22,0.69,0.31,52,20,0.72,0.28,40,32,0.56,0.44,72,0,1.00,0.00,36,36,0.50,0.50,24,48,0.33,0.67,39,33,0.54,0.46,49,23,0.68,0.32,881,271,0.72,0.22
little_char_101_l.png,l,,216,5,0.98,0.02,207,14,0.94,0.06,219,2,0.99,0.01,211,10,0.95,0.05,221,0,1.00,0.00,173,48,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,178,43,0.81,0.19,216,5,0.98,0.02,221,0,1.00,0.00,221,0,1.00,0.00,220,1,1.00,0.00,218,3,0.99,0.01,221,0,1.00,0.00,3405,131,0.90,0.03
little_char_20_b.png,b,,54,0,1.00,0.00,32,22,0.59,0.41,54,0,1.00,0.00,54,0,1.00,0.00,44,10,0.81,0.19,33,21,0.61,0.39,54,0,1.00,0.00,54,0,1.00,0.00,36,18,0.67,0.33,25,29,0.46,0.54,29,25,0.54,0.46,34,20,0.63,0.37,30,24,0.56,0.44,16,38,0.30,0.70,31,23,0.57,0.43,29,25,0.54,0.46,609,255,0.66,0.28
little_char_421_d.png,d,a,56,0,1.00,0.00,56,0,1.00,0.00,56,0,1.00,0.00,36,20,0.64,0.36,56,0,1.00,0.00,56,0,1.00,0.00,56,0,1.00,0.00,28,28,0.50,0.50,35,21,0.62,0.38,34,22,0.61,0.39,28,28,0.50,0.50,29,27,0.52,0.48,36,20,0.64,0.36,31,25,0.55,0.45,36,20,0.64,0.36,30,26,0.54,0.46,659,237,0.69,0.25
little_char_785_v.png,v,,29,27,0.52,0.48,53,3,0.95,0.05,48,8,0.86,0.14,23,33,0.41,0.59,24,32,0.43,0.57,40,16,0.71,0.29,24,32,0.43,0.57,55,1,0.98,0.02,39,17,0.70,0.30,9,47,0.16,0.84,38,18,0.68,0.32,56,0,1.00,0.00,56,0,1.00,0.00,22,34,0.39,0.61,56,0,1.00,0.00,56,0,1.00,0.00,628,268,0.61,0.26
little_char_270_r.png,r,,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,187,47,0.80,0.20,181,53,0.77,0.23,234,0,1.00,0.00,234,0,1.00,0.00,160,74,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,220,14,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,3555,189,0.93,0.05
little_char_923_m.png,m,,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,117,117,0.50,0.50,159,75,0.68,0.32,234,0,1.00,0.00,227,7,0.97,0.03,185,49,0.79,0.21,207,27,0.88,0.12,234,0,1.00,0.00,3468,276,0.91,0.07
little_char_1137_o.png,o,,36,0,1.00,0.00,21,15,0.58,0.42,13,23,0.36,0.64,20,16,0.56,0.44,18,18,0.50,0.50,30,6,0.83,0.17,36,0,1.00,0.00,16,20,0.44,0.56,19,17,0.53,0.47,21,15,0.58,0.42,30,6,0.83,0.17,9,27,0.25,0.75,35,1,0.97,0.03,13,23,0.36,0.64,16,20,0.44,0.56,28,8,0.78,0.22,361,215,0.56,0.33
little_char_995_u.png,u,u,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,184,37,0.83,0.17,183,38,0.83,0.17,221,0,1.00,0.00,221,0,1.00,0.00,145,76,0.66,0.34,164,57,0.74,0.26,221,0,1.00,0.00,221,0,1.00,0.00,208,13,0.94,0.06,220,1,1.00,0.00,221,0,1.00,0.00,3314,222,0.86,0.06
little_char_416_x.png,x,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,220,1,1.00,0.00,221,0,1.00,0.00,185,36,0.84,0.16,178,43,0.81,0.19,221,0,1.00,0.00,221,0,1.00,0.00,163,58,0.74,0.26,156,65,0.71,0.29,221,0,1.00,0.00,221,0,1.00,0.00,200,21,0.90,0.10,211,10,0.95,0.05,221,0,1.00,0.00,3302,234,0.85,0.06
little_char_864_j.png,j,,220,1,1.00,0.00,200,21,0.90,0.10,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,194,27,0.88,0.12,221,0,1.00,0.00,221,0,1.00,0.00,207,14,0.94,0.06,165,56,0.75,0.25,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,177,44,0.80,0.20,221,0,1.00,0.00,221,0,1.00,0.00,3373,163,0.88,0.04
little_char_821_j.png,j,i,25,0,1.00,0.00,25,0,1.00,0.00,14,11,0.56,0.44,20,5,0.80,0.20,25,0,1.00,0.00,25,0,1.00,0.00,24,1,0.96,0.04,6,19,0.24,0.76,20,5,0.80,0.20,24,1,0.96,0.04,25,0,1.00,0.00,11,14,0.44,0.56,19,6,0.76,0.24,8,17,0.32,0.68,10,15,0.40,0.60,5,20,0.20,0.80,286,114,0.57,0.23
little_char_423_f.png,f,t,63,0,1.00,0.00,63,0,1.00,0.00,36,27,0.57,0.43,27,36,0.43,0.57,63,0,1.00,0.00,48,15,0.76,0.24,40,23,0.63,0.37,36,27,0.57,0.43,49,14,0.78,0.22,19,44,0.30,0.70,36,27,0.57,0.43,43,20,0.68,0.32,63,0,1.00,0.00,47,16,0.75,0.25,41,22,0.65,0.35,63,0,1.00,0.00,737,271,0.67,0.25
little_char_146_y.png,y,,72,0,1.00,0.00,57,15,0.79,0.21,39,33,0.54,0.46,61,11,0.85,0.15,71,1,0.99,0.01,70,2,0.97,0.03,35,37,0.49,0.51,39,33,0.54,0.46,40,32,0.56,0.44,72,0,1.00,0.00,72,0,1.00,0.00,39,33,0.54,0.46,59,13,0.82,0.18,46,26,0.64,0.36,54,18,0.75,0.25,38,34,0.53,0.47,864,288,0.69,0.23
little_char_2_q.png,q,g,234,0,1.00,0.00,232,2,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,209,25,0.89,0.11,124,110,0.53,0.47,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,151,83,0.65,0.35,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,199,35,0.85,0.15,234,0,1.00,0.00,234,0,1.00,0.00,3489,255,0.90,0.07
little_char_905_y.png,y,a,221,0,1.00,0.00,217,4,0.98,0.02,221,0,1.00,0.00,221,0,1.00,0.00,215,6,0.97,0.03,118,103,0.53,0.47,188,33,0.85,0.15,221,0,1.00,0.00,221,0,1.00,0.00,188,33,0.85,0.15,193,28,0.87,0.13,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3329,207,0.85,0.05
little_char_579_s.png,s,s,29,13,0.69,0.31,17,25,0.40,0.60,18,24,0.43,0.57,20,22,0.48,0.52,30,12,0.71,0.29,15,27,0.36,0.64,31,11,0.74,0.26,42,0,1.00,0.00,32,10,0.76,0.24,41,1,0.98,0.02,23,19,0.55,0.45,26,16,0.62,0.38,28,14,0.67,0.33,19,23,0.45,0.55,17,25,0.40,0.60,23,19,0.55,0.45,411,261,0.56,0.36
little_char_809_f.png,f,,49,1,0.98,0.02,23,27,0.46,0.54,24,26,0.48,0.52,31,19,0.62,0.38,24,26,0.48,0.52,32,18,0.64,0.36,33,17,0.66,0.34,42,8,0.84,0.16,20,30,0.40,0.60,30,20,0.60,0.40,34,16,0.68,0.32,46,4,0.92,0.08,39,11,0.78,0.22,26,24,0.52,0.48,41,9,0.82,0.18,47,3,0.94,0.06,541,259,0.68,0.32
little_char_1391_m.png,m,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,228,6,0.97,0.03,198,36,0.85,0.15,230,4,0.98,0.02,234,0,1.00,0.00,197,37,0.84,0.16,136,98,0.58,0.42,153,81,0.65,0.35,234,0,1.00,0.00,232,2,0.99,0.01,228,6,0.97,0.03,225,9,0.96,0.04,230,4,0.98,0.02,3459,285,0.91,0.07
little_char_1099_t.png,t,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,230,4,0.98,0.02,234,0,1.00,0.00,195,39,0.83,0.17,234,0,1.00,0.00,226,8,0.97,0.03,215,19,0.92,0.08,147,87,0.63,0.37,234,0,1.00,0.00,223,11,0.95,0.05,234,0,1.00,0.00,209,25,0.89,0.11,234,0,1.00,0.00,226,8,0.97,0.03,3543,201,0.91,0.05
little_char_38_d.png,d,a,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,173,48,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,125,96,0.57,0.43,142,79,0.64,0.36,221,0,1.00,0.00,221,0,1.00,0.00,194,27,0.88,0.12,213,8,0.96,0.04,221,0,1.00,0.00,3278,258,0.85,0.07
little_char_205_x.png,x,x,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,209,25,0.89,0.11,166,68,0.71,0.29,234,0,1.00,0.00,234,0,1.00,0.00,134,100,0.57,0.43,191,43,0.82,0.18,234,0,1.00,0.00,234,0,1.00,0.00,209,25,0.89,0.11,217,17,0.93,0.07,234,0,1.00,0.00,3465,279,0.89,0.07
little_char_563_w.png,w,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,229,5,0.98,0.02,205,29,0.88,0.12,200,34,0.85,0.15,234,0,1.00,0.00,226,8,0.97,0.03,111,123,0.47,0.53,114,120,0.49,0.51,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,228,6,0.97,0.03,234,0,1.00,0.00,3419,325,0.90,0.09
little_char_947_o.png,o,,26,10,0.72,0.28,16,20,0.44,0.56,25,11,0.69,0.31,36,0,1.00,0.00,17,19,0.47,0.53,36,0,1.00,0.00,21,15,0.58,0.42,20,16,0.56,0.44,16,20,0.44,0.56,36,0,1.00,0.00,36,0,1.00,0.00,12,24,0.33,0.67,22,14,0.61,0.39,14,22,0.39,0.61,13,23,0.36,0.64,18,18,0.50,0.50,364,212,0.58,0.34
little_char_36_k.png,k,b,49,14,0.78,0.22,55,8,0.87,0.13,63,0,1.00,0.00,63,0,1.00,0.00,34,29,0.54,0.46,63,0,1.00,0.00,60,3,0.95,0.05,62,1,0.98,0.02,31,32,0.49,0.51,28,35,0.44,0.56,30,33,0.48,0.52,61,2,0.97,0.03,33,30,0.52,0.48,26,37,0.41,0.59,42,21,0.67,0.33,47,16,0.75,0.25,747,261,0.69,0.24
little_char_152_e.png,e,,42,0,1.00,0.00,29,13,0.69,0.31,19,23,0.45,0.55,31,11,0.74,0.26,25,17,0.60,0.40,18,24,0.43,0.57,20,22,0.48,0.52,23,19,0.55,0.45,21,21,0.50,0.50,32,10,0.76,0.24,32,10,0.76,0.24,42,0,1.00,0.00,28,14,0.67,0.33,15,27,0.36,0.64,25,17,0.60,0.40,25,17,0.60,0.40,427,245,0.57,0.32
little_char_5_p.png,p,,54,0,1.00,0.00,44,10,0.81,0.19,24,30,0.44,0.56,25,29,0.46,0.54,46,8,0.85,0.15,13,41,0.24,0.76,31,23,0.57,0.43,51,3,0.94,0.06,28,26,0.52,0.48,44,10,0.81,0.19,54,0,1.00,0.00,54,0,1.00,0.00,20,34,0.37,0.63,54,0,1.00,0.00,54,0,1.00,0.00,54,0,1.00,0.00,650,214,0.67,0.22
little_char_1123_s.png,s,s,36,0,1.00,0.00,25,11,0.69,0.31,16,20,0.44,0.56,20,16,0.56,0.44,34,2,0.94,0.06,6,30,0.17,0.83,32,4,0.89,0.11,36,0,1.00,0.00,31,5,0.86,0.14,31,5,0.86,0.14,13,23,0.36,0.64,31,5,0.86,0.14,20,16,0.56,0.44,18,18,0.50,0.50,16,20,0.44,0.56,13,23,0.36,0.64,378,198,0.63,0.33
little_char_461_g.png,g,,41,7,0.85,0.15,16,32,0.33,0.67,40,8,0.83,0.17,48,0,1.00,0.00,23,25,0.48,0.52,16,32,0.33,0.67,9,39,0.19,0.81,46,2,0.96,0.04,48,0,1.00,0.00,48,0,1.00,0.00,28,20,0.58,0.42,26,22,0.54,0.46,41,7,0.85,0.15,21,27,0.44,0.56,26,22,0.54,0.46,23,25,0.48,0.52,500,268,0.63,0.34
little_char_771_x.png,x,,18,12,0.60,0.40,26,4,0.87,0.13,24,6,0.80,0.20,16,14,0.53,0.47,28,2,0.93,0.07,7,23,0.23,0.77,6,24,0.20,0.80,27,3,0.90,0.10,29,1,0.97,0.03,8,22,0.27,0.73,7,23,0.23,0.77,29,1,0.97,0.03,20,10,0.67,0.33,17,13,0.57,0.43,19,11,0.63,0.37,22,8,0.73,0.27,303,177,0.53,0.31
little_char_1250_o.png,o,,32,3,0.91,0.09,17,18,0.49,0.51,19,16,0.54,0.46,34,1,0.97,0.03,15,20,0.43,0.57,17,18,0.49,0.51,26,9,0.74,0.26,15,20,0.43,0.57,13,22,0.37,0.63,34,1,0.97,0.03,35,0,1.00,0.00,11,24,0.31,0.69,23,12,0.66,0.34,12,23,0.34,0.66,19,16,0.54,0.46,13,22,0.37,0.63,335,225,0.50,0.34
little_char_680_g.png,g,o,63,0,1.00,0.00,61,2,0.97,0.03,32,31,0.51,0.49,39,24,0.62,0.38,63,0,1.00,0.00,59,4,0.94,0.06,29,34,0.46,0.54,28,35,0.44,0.56,63,0,1.00,0.00,63,0,1.00,0.00,63,0,1.00,0.00,34,29,0.54,0.46,47,16,0.75,0.25,42,21,0.67,0.33,36,27,0.57,0.43,30,33,0.48,0.52,752,256,0.67,0.23
little_char_108_b.png,b,b,33,21,0.61,0.39,50,4,0.93,0.07,54,0,1.00,0.00,54,0,1.00,0.00,25,29,0.46,0.54,54,0,1.00,0.00,54,0,1.00,0.00,54,0,1.00,0.00,24,30,0.44,0.56,32,22,0.59,0.41,33,21,0.61,0.39,32,22,0.59,0.41,31,23,0.57,0.43,34,20,0.63,0.37,37,17,0.69,0.31,22,32,0.41,0.59,623,241,0.66,0.25
little_char_673_h.png,h,h,58,2,0.97,0.03,35,25,0.58,0.42,60,0,1.00,0.00,60,0,1.00,0.00,39,21,0.65,0.35,44,16,0.73,0.27,48,12,0.80,0.20,44,16,0.73,0.27,23,37,0.38,0.62,29,31,0.48,0.52,46,14,0.77,0.23,22,38,0.37,0.63,42,18,0.70,0.30,60,0,1.00,0.00,45,15,0.75,0.25,39,21,0.65,0.35,694,266,0.68,0.26
little_char_1088_k.png,k,i,30,10,0.75,0.25,40,0,1.00,0.00,35,5,0.88,0.12,40,0,1.00,0.00,25,15,0.62,0.38,22,18,0.55,0.45,10,30,0.25,0.75,40,0,1.00,0.00,7,33,0.17,0.82,15,25,0.38,0.62,39,1,0.97,0.03,40,0,1.00,0.00,25,15,0.62,0.38,4,36,0.10,0.90,16,24,0.40,0.60,22,18,0.55,0.45,410,230,0.58,0.33
little_char_297_a.png,a,,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,173,61,0.74,0.26,206,28,0.88,0.12,234,0,1.00,0.00,234,0,1.00,0.00,160,74,0.68,0.32,157,77,0.67,0.33,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3503,241,0.92,0.06
little_char_1142_e.png,e,i,52,4,0.93,0.07,56,0,1.00,0.00,54,2,0.96,0.04,29,27,0.52,0.48,22,34,0.39,0.61,56,0,1.00,0.00,26,30,0.46,0.54,49,7,0.88,0.12,21,35,0.38,0.62,31,25,0.55,0.45,37,19,0.66,0.34,56,0,1.00,0.00,46,10,0.82,0.18,24,32,0.43,0.57,56,0,1.00,0.00,56,0,1.00,0.00,671,225,0.75,0.25
little_char_115_g.png,g,,18,17,0.51,0.49,10,25,0.29,0.71,12,23,0.34,0.66,32,3,0.91,0.09,19,16,0.54,0.46,9,26,0.26,0.74,1,34,0.03,0.97,30,5,0.86,0.14,35,0,1.00,0.00,35,0,1.00,0.00,29,6,0.83,0.17,11,24,0.31,0.69,16,19,0.46,0.54,21,14,0.60,0.40,19,16,0.54,0.46,11,24,0.31,0.69,308,252,0.49,0.40
little_char_638_g.png,g,,56,0,1.00,0.00,42,14,0.75,0.25,27,29,0.48,0.52,45,11,0.80,0.20,56,0,1.00,0.00,29,27,0.52,0.48,39,17,0.70,0.30,6,50,0.11,0.89,56,0,1.00,0.00,55,1,0.98,0.02,45,11,0.80,0.20,30,26,0.54,0.46,46,10,0.82,0.18,32,24,0.57,0.43,28,28,0.50,0.50,29,27,0.52,0.48,621,275,0.63,0.28
little_char_648_n.png,n,,35,0,1.00,0.00,27,8,0.77,0.23,17,18,0.49,0.51,11,24,0.31,0.69,28,7,0.80,0.20,13,22,0.37,0.63,35,0,1.00,0.00,17,18,0.49,0.51,19,16,0.54,0.46,23,12,0.66,0.34,35,0,1.00,0.00,10,25,0.29,0.71,27,8,0.77,0.23,34,1,0.97,0.03,32,3,0.91,0.09,20,15,0.57,0.43,383,177,0.59,0.27
little_char_605_p.png,p,p,44,10,0.81,0.19,25,29,0.46,0.54,27,27,0.50,0.50,31,23,0.57,0.43,17,37,0.31,0.69,29,25,0.54,0.46,31,23,0.57,0.43,43,11,0.80,0.20,16,38,0.30,0.70,53,1,0.98,0.02,54,0,1.00,0.00,54,0,1.00,0.00,27,27,0.50,0.50,46,8,0.85,0.15,54,0,1.00,0.00,54,0,1.00,0.00,605,259,0.67,0.29
little_char_887_j.png,j,j,30,0,1.00,0.00,30,0,1.00,0.00,26,4,0.87,0.13,17,13,0.57,0.43,30,0,1.00,0.00,30,0,1.00,0.00,30,0,1.00,0.00,11,19,0.37,0.63,20,10,0.67,0.33,28,2,0.93,0.07,30,0,1.00,0.00,10,20,0.33,0.67,26,4,0.87,0.13,9,21,0.30,0.70,15,15,0.50,0.50,8,22,0.27,0.73,350,130,0.64,0.24
little_char_985_m.png,m,,54,0,1.00,0.00,26,28,0.48,0.52,53,1,0.98,0.02,45,9,0.83,0.17,23,31,0.43,0.57,32,22,0.59,0.41,25,29,0.46,0.54,18,36,0.33,0.67,28,26,0.52,0.48,42,12,0.78,0.22,26,28,0.48,0.52,32,22,0.59,0.41,39,15,0.72,0.28,44,10,0.81,0.19,44,10,0.81,0.19,40,14,0.74,0.26,571,293,0.59,0.30
little_char_1326_e.png,e,,234,0,1.00,0.00,234,0,1.00,0.00,231,3,0.99,0.01,228,6,0.97,0.03,207,27,0.88,0.12,164,70,0.70,0.30,234,0,1.00,0.00,232,2,0.99,0.01,158,76,0.68,0.32,183,51,0.78,0.22,225,9,0.96,0.04,233,1,1.00,0.00,226,8,0.97,0.03,195,39,0.83,0.17,233,1,1.00,0.00,232,2,0.99,0.01,3449,295,0.90,0.08
little_char_1383_w.png,w,,60,0,1.00,0.00,60,0,1.00,0.00,60,0,1.00,0.00,48,12,0.80,0.20,32,28,0.53,0.47,59,1,0.98,0.02,37,23,0.62,0.38,37,23,0.62,0.38,36,24,0.60,0.40,52,8,0.87,0.13,33,27,0.55,0.45,33,27,0.55,0.45,28,32,0.47,0.53,20,40,0.33,0.67,21,39,0.35,0.65,26,34,0.43,0.57,642,318,0.57,0.28
little_char_1138_p.png,p,,45,3,0.94,0.06,27,21,0.56,0.44,28,20,0.58,0.42,24,24,0.50,0.50,19,29,0.40,0.60,17,31,0.35,0.65,34,14,0.71,0.29,15,33,0.31,0.69,17,31,0.35,0.65,22,26,0.46,0.54,40,8,0.83,0.17,48,0,1.00,0.00,31,17,0.65,0.35,26,22,0.54,0.46,48,0,1.00,0.00,48,0,1.00,0.00,489,279,0.53,0.30
