Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_0_4,Black_0_4,White_Density_0_4,Black_Density_0_4,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_1_4,Black_1_4,White_Density_1_4,Black_Density_1_4,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_2_4,Black_2_4,White_Density_2_4,Black_Density_2_4,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,White_3_4,Black_3_4,White_Density_3_4,Black_Density_3_4,White_4_0,Black_4_0,White_Density_4_0,Black_Density_4_0,White_4_1,Black_4_1,White_Density_4_1,Black_Density_4_1,White_4_2,Black_4_2,White_Density_4_2,Black_Density_4_2,White_4_3,Black_4_3,White_Density_4_3,Black_Density_4_3,White_4_4,Black_4_4,White_Density_4_4,Black_Density_4_4,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density,Letter_From_Random_Forest
big_char_669_A.png,A,,133,7,0.95,0.05,140,0,1.0,0.0,137,3,0.98,0.02,126,14,0.9,0.1,126,14,0.9,0.1,140,0,1.0,0.0,140,0,1.0,0.0,108,32,0.77,0.23,99,41,0.71,0.29,140,0,1.0,0.0,139,1,0.99,0.01,140,0,1.0,0.0,57,83,0.41,0.59,95,45,0.68,0.32,140,0,1.0,0.0,134,6,0.96,0.04,118,22,0.84,0.16,105,35,0.75,0.25,78,62,0.56,0.44,140,0,1.0,0.0,140,0,1.0,0.0,133,7,0.95,0.05,140,0,1.0,0.0,119,21,0.85,0.15,140,0,1.0,0.0,3107,393,0.79,0.1,A
big_char_2_M.png,M,,137,3,0.98,0.02,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,139,1,0.99,0.01,86,54,0.61,0.39,127,13,0.91,0.09,115,25,0.82,0.18,140,0,1.0,0.0,119,21,0.85,0.15,90,50,0.64,0.36,70,70,0.5,0.5,97,43,0.69,0.31,140,0,1.0,0.0,94,46,0.67,0.33,125,15,0.89,0.11,104,36,0.74,0.26,103,37,0.74,0.26,140,0,1.0,0.0,132,8,0.94,0.06,139,1,0.99,0.01,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,3076,424,0.81,0.11,M
big_char_1089_B.png,B,B,39,1,0.97,0.03,30,10,0.75,0.25,19,21,0.47,0.53,20,20,0.5,0.5,18,22,0.45,0.55,27,13,0.68,0.33,13,27,0.33,0.68,33,7,0.82,0.17,21,19,0.53,0.47,18,22,0.45,0.55,17,23,0.42,0.57,14,26,0.35,0.65,15,25,0.38,0.62,21,19,0.53,0.47,38,2,0.95,0.05,15,25,0.38,0.62,31,9,0.78,0.23,40,0,1.0,0.0,37,3,0.93,0.07,8,32,0.2,0.8,14,26,0.35,0.65,11,29,0.28,0.72,23,17,0.57,0.42,22,18,0.55,0.45,27,13,0.68,0.33,571,429,0.5,0.38,B
big_char_442_J.png,J,E,150,4,0.97,0.03,140,14,0.91,0.09,140,14,0.91,0.09,140,14,0.91,0.09,140,14,0.91,0.09,154,0,1.0,0.0,130,24,0.84,0.16,90,64,0.58,0.42,145,9,0.94,0.06,154,0,1.0,0.0,154,0,1.0,0.0,153,1,0.99,0.01,101,53,0.66,0.34,154,0,1.0,0.0,154,0,1.0,0.0,141,13,0.92,0.08,114,40,0.74,0.26,100,54,0.65,0.35,154,0,1.0,0.0,154,0,1.0,0.0,151,3,0.98,0.02,146,8,0.95,0.05,150,4,0.97,0.03,154,0,1.0,0.0,154,0,1.0,0.0,3517,333,0.9,0.09,J
big_char_774_V.png,V,,34,8,0.81,0.19,40,2,0.95,0.05,42,0,1.0,0.0,42,0,1.0,0.0,17,25,0.4,0.6,24,18,0.57,0.43,25,17,0.6,0.4,42,0,1.0,0.0,29,13,0.69,0.31,23,19,0.55,0.45,34,8,0.81,0.19,16,26,0.38,0.62,39,3,0.93,0.07,14,28,0.33,0.67,42,0,1.0,0.0,42,0,1.0,0.0,18,24,0.43,0.57,13,29,0.31,0.69,35,7,0.83,0.17,42,0,1.0,0.0,42,0,1.0,0.0,39,3,0.93,0.07,20,22,0.48,0.52,42,0,1.0,0.0,42,0,1.0,0.0,798,252,0.7,0.22,V
big_char_509_W.png,W,U,37,17,0.69,0.31,54,0,1.0,0.0,51,3,0.94,0.06,54,0,1.0,0.0,54,0,1.0,0.0,25,29,0.46,0.54,54,0,1.0,0.0,25,29,0.46,0.54,54,0,1.0,0.0,33,21,0.61,0.39,24,30,0.44,0.56,54,0,1.0,0.0,21,33,0.39,0.61,54,0,1.0,0.0,28,26,0.52,0.48,22,32,0.41,0.59,46,8,0.85,0.15,5,49,0.09,0.91,47,7,0.87,0.13,25,29,0.46,0.54,49,5,0.91,0.09,20,34,0.37,0.63,41,13,0.76,0.24,16,38,0.3,0.7,18,36,0.33,0.67,911,439,0.58,0.28,W
big_char_1065_J.png,J,J,36,0,1.0,0.0,24,12,0.67,0.33,12,24,0.33,0.67,10,26,0.28,0.72,13,23,0.36,0.64,36,0,1.0,0.0,36,0,1.0,0.0,35,1,0.97,0.03,10,26,0.28,0.72,30,6,0.83,0.17,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,14,22,0.39,0.61,36,0,1.0,0.0,19,17,0.53,0.47,32,4,0.89,0.11,36,0,1.0,0.0,14,22,0.39,0.61,36,0,1.0,0.0,33,3,0.92,0.08,16,20,0.44,0.56,12,24,0.33,0.67,9,27,0.25,0.75,36,0,1.0,0.0,643,257,0.61,0.24,J
big_char_879_B.png,B,R,48,0,1.0,0.0,48,0,1.0,0.0,38,10,0.79,0.21,23,25,0.48,0.52,21,27,0.44,0.56,48,0,1.0,0.0,43,5,0.9,0.1,21,27,0.44,0.56,45,3,0.94,0.06,11,37,0.23,0.77,48,0,1.0,0.0,20,28,0.42,0.58,8,40,0.17,0.83,21,27,0.44,0.56,40,8,0.83,0.17,48,0,1.0,0.0,5,43,0.1,0.9,34,14,0.71,0.29,16,32,0.33,0.67,39,9,0.81,0.19,34,14,0.71,0.29,7,41,0.15,0.85,30,18,0.62,0.38,23,25,0.48,0.52,21,27,0.44,0.56,740,460,0.54,0.33,B
big_char_345_S.png,S,,48,1,0.98,0.02,35,14,0.71,0.29,28,21,0.57,0.43,17,32,0.35,0.65,21,28,0.43,0.57,42,7,0.86,0.14,10,39,0.2,0.8,35,14,0.71,0.29,47,2,0.96,0.04,49,0,1.0,0.0,49,0,1.0,0.0,48,1,0.98,0.02,23,26,0.47,0.53,36,13,0.73,0.27,49,0,1.0,0.0,45,4,0.92,0.08,49,0,1.0,0.0,49,0,1.0,0.0,22,27,0.45,0.55,49,0,1.0,0.0,21,28,0.43,0.57,21,28,0.43,0.57,22,27,0.45,0.55,30,19,0.61,0.39,49,0,1.0,0.0,894,331,0.71,0.26,S
big_char_1131_P.png,P,,30,0,1.0,0.0,27,3,0.9,0.1,13,17,0.43,0.57,8,22,0.27,0.73,17,13,0.57,0.43,26,4,0.87,0.13,5,25,0.17,0.83,26,4,0.87,0.13,28,2,0.93,0.07,4,26,0.13,0.87,16,14,0.53,0.47,9,21,0.3,0.7,14,16,0.47,0.53,12,18,0.4,0.6,23,7,0.77,0.23,12,18,0.4,0.6,13,17,0.43,0.57,29,1,0.97,0.03,30,0,1.0,0.0,30,0,1.0,0.0,11,19,0.37,0.63,18,12,0.6,0.4,30,0,1.0,0.0,30,0,1.0,0.0,30,0,1.0,0.0,491,259,0.53,0.28,P
big_char_507_X.png,X,,17,13,0.57,0.43,24,6,0.8,0.2,30,0,1.0,0.0,30,0,1.0,0.0,23,7,0.77,0.23,25,5,0.83,0.17,5,25,0.17,0.83,26,4,0.87,0.13,12,18,0.4,0.6,11,19,0.37,0.63,30,0,1.0,0.0,16,14,0.53,0.47,0,30,0.0,1.0,17,13,0.57,0.43,30,0,1.0,0.0,25,5,0.83,0.17,7,23,0.23,0.77,16,14,0.53,0.47,6,24,0.2,0.8,28,2,0.93,0.07,27,3,0.9,0.1,26,4,0.87,0.13,30,0,1.0,0.0,19,11,0.63,0.37,21,9,0.7,0.3,501,249,0.62,0.31,X
big_char_180_R.png,R,,42,0,1.0,0.0,36,6,0.86,0.14,18,24,0.43,0.57,18,24,0.43,0.57,38,4,0.9,0.1,32,10,0.76,0.24,17,25,0.4,0.6,38,4,0.9,0.1,14,28,0.33,0.67,37,5,0.88,0.12,19,23,0.45,0.55,22,20,0.52,0.48,9,33,0.21,0.79,31,11,0.74,0.26,42,0,1.0,0.0,20,22,0.48,0.52,31,11,0.74,0.26,15,27,0.36,0.64,18,24,0.43,0.57,40,2,0.95,0.05,23,19,0.55,0.45,28,14,0.67,0.33,42,0,1.0,0.0,34,8,0.81,0.19,15,27,0.36,0.64,679,371,0.57,0.31,R
big_char_1119_K.png,K,,19,23,0.45,0.55,38,4,0.9,0.1,42,0,1.0,0.0,39,3,0.93,0.07,18,24,0.43,0.57,13,29,0.31,0.69,34,8,0.81,0.19,28,14,0.67,0.33,9,33,0.21,0.79,35,7,0.83,0.17,12,30,0.29,0.71,17,25,0.4,0.6,9,33,0.21,0.79,36,6,0.86,0.14,42,0,1.0,0.0,17,25,0.4,0.6,12,30,0.29,0.71,30,12,0.71,0.29,42,0,1.0,0.0,42,0,1.0,0.0,21,21,0.5,0.5,8,34,0.19,0.81,28,14,0.67,0.33,30,12,0.71,0.29,36,6,0.86,0.14,657,393,0.5,0.3,K
big_char_146_C.png,C,C,36,0,1.0,0.0,26,10,0.72,0.28,11,25,0.31,0.69,16,20,0.44,0.56,18,18,0.5,0.5,27,9,0.75,0.25,18,18,0.5,0.5,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,15,21,0.42,0.58,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,13,23,0.36,0.64,31,5,0.86,0.14,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,33,3,0.92,0.08,12,24,0.33,0.67,17,19,0.47,0.53,24,12,0.67,0.33,19,17,0.53,0.47,676,224,0.66,0.22,C
big_char_551_R.png,R,R,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,117,23,0.84,0.16,75,65,0.54,0.46,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,64,76,0.46,0.54,99,41,0.71,0.29,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,60,80,0.43,0.57,93,47,0.66,0.34,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,125,15,0.89,0.11,122,18,0.87,0.13,114,26,0.81,0.19,140,0,1.0,0.0,3108,392,0.8,0.1,R
big_char_12_C.png,C,C,42,0,1.0,0.0,34,8,0.81,0.19,16,26,0.38,0.62,16,26,0.38,0.62,41,1,0.98,0.02,28,14,0.67,0.33,20,22,0.48,0.52,40,2,0.95,0.05,40,2,0.95,0.05,42,0,1.0,0.0,18,24,0.43,0.57,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,21,21,0.5,0.5,28,14,0.67,0.33,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,41,1,0.98,0.02,30,12,0.71,0.29,21,21,0.5,0.5,17,25,0.4,0.6,22,20,0.52,0.48,811,239,0.71,0.21,C
big_char_416_C.png,C,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,130,10,0.93,0.07,82,58,0.59,0.41,126,14,0.9,0.1,140,0,1.0,0.0,140,0,1.0,0.0,92,48,0.66,0.34,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,130,10,0.93,0.07,93,47,0.66,0.34,99,41,0.71,0.29,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3271,229,0.86,0.06,C
big_char_239_S.png,S,,56,0,1.0,0.0,42,14,0.75,0.25,28,28,0.5,0.5,24,32,0.43,0.57,27,29,0.48,0.52,56,0,1.0,0.0,17,39,0.3,0.7,45,11,0.8,0.2,56,0,1.0,0.0,56,0,1.0,0.0,56,0,1.0,0.0,55,1,0.98,0.02,25,31,0.45,0.55,45,11,0.8,0.2,56,0,1.0,0.0,56,0,1.0,0.0,56,0,1.0,0.0,56,0,1.0,0.0,29,27,0.52,0.48,47,9,0.84,0.16,30,26,0.54,0.46,31,25,0.55,0.45,27,29,0.48,0.52,26,30,0.46,0.54,31,25,0.55,0.45,1033,367,0.68,0.24,S
big_char_466_J.png,J,,42,0,1.0,0.0,38,4,0.9,0.1,19,23,0.45,0.55,15,27,0.36,0.64,10,32,0.24,0.76,42,0,1.0,0.0,42,0,1.0,0.0,34,8,0.81,0.19,16,26,0.38,0.62,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,16,26,0.38,0.62,42,0,1.0,0.0,37,5,0.88,0.12,42,0,1.0,0.0,42,0,1.0,0.0,18,24,0.43,0.57,39,3,0.93,0.07,30,12,0.71,0.29,19,23,0.45,0.55,18,24,0.43,0.57,14,28,0.33,0.67,42,0,1.0,0.0,785,265,0.65,0.22,J
big_char_975_K.png,K,K,139,1,0.99,0.01,136,4,0.97,0.03,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,91,49,0.65,0.35,111,29,0.79,0.21,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,72,68,0.51,0.49,122,18,0.87,0.13,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,81,59,0.58,0.42,89,51,0.64,0.36,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,115,25,0.82,0.18,125,15,0.89,0.11,110,30,0.79,0.21,140,0,1.0,0.0,3147,353,0.81,0.09,K
big_char_125_A.png,A,,139,1,0.99,0.01,137,3,0.98,0.02,140,0,1.0,0.0,135,5,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,95,45,0.68,0.32,75,65,0.54,0.46,140,0,1.0,0.0,140,0,1.0,0.0,139,1,0.99,0.01,58,82,0.41,0.59,72,68,0.51,0.49,140,0,1.0,0.0,140,0,1.0,0.0,113,27,0.81,0.19,129,11,0.92,0.08,100,40,0.71,0.29,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3152,348,0.81,0.09,A
big_char_59_M.png,M,,137,3,0.98,0.02,140,0,1.0,0.0,137,3,0.98,0.02,132,8,0.94,0.06,140,0,1.0,0.0,140,0,1.0,0.0,124,16,0.89,0.11,137,3,0.98,0.02,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,49,91,0.35,0.65,79,61,0.56,0.44,100,40,0.71,0.29,140,0,1.0,0.0,140,0,1.0,0.0,73,67,0.52,0.48,59,81,0.42,0.58,90,50,0.64,0.36,140,0,1.0,0.0,135,5,0.96,0.04,114,26,0.81,0.19,140,0,1.0,0.0,106,34,0.76,0.24,140,0,1.0,0.0,3012,488,0.77,0.13,M
big_char_363_Q.png,Q,,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,132,22,0.86,0.14,94,60,0.61,0.39,99,55,0.64,0.36,154,0,1.0,0.0,154,0,1.0,0.0,114,40,0.74,0.26,99,55,0.64,0.36,106,48,0.69,0.31,154,0,1.0,0.0,154,0,1.0,0.0,105,49,0.68,0.32,91,63,0.59,0.41,114,40,0.74,0.26,154,0,1.0,0.0,154,0,1.0,0.0,150,4,0.97,0.03,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,3414,436,0.86,0.11,Q
big_char_988_K.png,K,K,25,24,0.51,0.49,46,3,0.94,0.06,49,0,1.0,0.0,41,8,0.84,0.16,49,0,1.0,0.0,15,34,0.31,0.69,41,8,0.84,0.16,27,22,0.55,0.45,45,4,0.92,0.08,49,0,1.0,0.0,16,33,0.33,0.67,23,26,0.47,0.53,49,0,1.0,0.0,49,0,1.0,0.0,49,0,1.0,0.0,17,32,0.35,0.65,16,33,0.33,0.67,47,2,0.96,0.04,49,0,1.0,0.0,49,0,1.0,0.0,23,26,0.47,0.53,37,12,0.76,0.24,19,30,0.39,0.61,24,25,0.49,0.51,39,10,0.8,0.2,893,332,0.65,0.24,K
big_char_767_J.png,J,,28,14,0.67,0.33,23,19,0.55,0.45,17,25,0.4,0.6,13,29,0.31,0.69,26,16,0.62,0.38,42,0,1.0,0.0,42,0,1.0,0.0,33,9,0.79,0.21,21,21,0.5,0.5,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,41,1,0.98,0.02,16,26,0.38,0.62,42,0,1.0,0.0,29,13,0.69,0.31,42,0,1.0,0.0,42,0,1.0,0.0,21,21,0.5,0.5,42,0,1.0,0.0,32,10,0.76,0.24,18,24,0.43,0.57,18,24,0.43,0.57,26,16,0.62,0.38,42,0,1.0,0.0,782,268,0.74,0.26,J
big_char_696_B.png,B,R,139,1,0.99,0.01,140,0,1.0,0.0,135,5,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,69,71,0.49,0.51,77,63,0.55,0.45,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,54,86,0.39,0.61,102,38,0.73,0.27,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,97,43,0.69,0.31,103,37,0.74,0.26,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,101,39,0.72,0.28,113,27,0.81,0.19,140,0,1.0,0.0,140,0,1.0,0.0,3090,410,0.81,0.11,B
big_char_1316_W.png,W,U,23,17,0.57,0.42,35,5,0.88,0.12,29,11,0.72,0.28,40,0,1.0,0.0,40,0,1.0,0.0,29,11,0.72,0.28,30,10,0.75,0.25,24,16,0.6,0.4,40,0,1.0,0.0,25,15,0.62,0.38,35,5,0.88,0.12,25,15,0.62,0.38,34,6,0.85,0.15,40,0,1.0,0.0,34,6,0.85,0.15,36,4,0.9,0.1,16,24,0.4,0.6,27,13,0.68,0.33,35,5,0.88,0.12,36,4,0.9,0.1,33,7,0.82,0.17,37,3,0.93,0.07,34,6,0.85,0.15,27,13,0.68,0.33,40,0,1.0,0.0,804,196,0.8,0.2,W
big_char_964_T.png,T,F,32,24,0.57,0.43,18,38,0.32,0.68,20,36,0.36,0.64,16,40,0.29,0.71,32,24,0.57,0.43,56,0,1.0,0.0,56,0,1.0,0.0,33,23,0.59,0.41,56,0,1.0,0.0,56,0,1.0,0.0,56,0,1.0,0.0,49,7,0.88,0.12,33,23,0.59,0.41,56,0,1.0,0.0,56,0,1.0,0.0,56,0,1.0,0.0,26,30,0.46,0.54,55,1,0.98,0.02,56,0,1.0,0.0,56,0,1.0,0.0,56,0,1.0,0.0,35,21,0.62,0.38,56,0,1.0,0.0,56,0,1.0,0.0,56,0,1.0,0.0,1133,267,0.81,0.19,T
big_char_1297_A.png,A,A,40,0,1.0,0.0,40,0,1.0,0.0,25,15,0.62,0.38,13,27,0.33,0.68,23,17,0.57,0.42,26,14,0.65,0.35,2,38,0.05,0.95,11,29,0.28,0.72,27,13,0.68,0.33,8,32,0.2,0.8,24,16,0.6,0.4,14,26,0.35,0.65,34,6,0.85,0.15,29,11,0.72,0.28,5,35,0.12,0.88,17,23,0.42,0.57,28,12,0.7,0.3,40,0,1.0,0.0,40,0,1.0,0.0,0,40,0.0,1.0,17,23,0.42,0.57,37,3,0.93,0.07,40,0,1.0,0.0,40,0,1.0,0.0,14,26,0.35,0.65,594,406,0.55,0.38,A
big_char_1232_D.png,D,,48,0,1.0,0.0,34,14,0.71,0.29,21,27,0.44,0.56,45,3,0.94,0.06,48,0,1.0,0.0,42,6,0.88,0.12,16,32,0.33,0.67,43,5,0.9,0.1,14,34,0.29,0.71,42,6,0.88,0.12,30,18,0.62,0.38,27,21,0.56,0.44,48,0,1.0,0.0,46,2,0.96,0.04,10,38,0.21,0.79,16,32,0.33,0.67,39,9,0.81,0.19,36,12,0.75,0.25,24,24,0.5,0.5,14,34,0.29,0.71,19,29,0.4,0.6,23,25,0.48,0.52,32,16,0.67,0.33,44,4,0.92,0.08,48,0,1.0,0.0,809,391,0.6,0.29,D
big_char_805_G.png,G,E,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,137,3,0.98,0.02,86,54,0.61,0.39,105,35,0.75,0.25,140,0,1.0,0.0,140,0,1.0,0.0,97,43,0.69,0.31,125,15,0.89,0.11,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,90,50,0.64,0.36,61,79,0.44,0.56,131,9,0.94,0.06,140,0,1.0,0.0,140,0,1.0,0.0,130,10,0.93,0.07,72,68,0.51,0.49,130,10,0.93,0.07,140,0,1.0,0.0,3124,376,0.8,0.1,G
big_char_886_V.png,V,A,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,130,10,0.93,0.07,140,0,1.0,0.0,128,12,0.91,0.09,140,0,1.0,0.0,140,0,1.0,0.0,94,46,0.67,0.33,119,21,0.85,0.15,110,30,0.79,0.21,140,0,1.0,0.0,140,0,1.0,0.0,102,38,0.73,0.27,86,54,0.61,0.39,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,78,62,0.56,0.44,125,15,0.89,0.11,140,0,1.0,0.0,140,0,1.0,0.0,3212,288,0.84,0.08,V
big_char_1196_A.png,A,A,131,9,0.94,0.06,134,6,0.96,0.04,119,21,0.85,0.15,109,31,0.78,0.22,126,14,0.9,0.1,132,8,0.94,0.06,140,0,1.0,0.0,87,53,0.62,0.38,91,49,0.65,0.35,140,0,1.0,0.0,136,4,0.97,0.03,118,22,0.84,0.16,72,68,0.51,0.49,69,71,0.49,0.51,140,0,1.0,0.0,134,6,0.96,0.04,97,43,0.69,0.31,139,1,0.99,0.01,95,45,0.68,0.32,140,0,1.0,0.0,135,5,0.96,0.04,132,8,0.94,0.06,140,0,1.0,0.0,132,8,0.94,0.06,140,0,1.0,0.0,3028,472,0.78,0.12,A
big_char_1368_Q.png,Q,D,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,127,13,0.91,0.09,61,79,0.44,0.56,113,27,0.81,0.19,140,0,1.0,0.0,140,0,1.0,0.0,123,17,0.88,0.12,77,63,0.55,0.45,99,41,0.71,0.29,140,0,1.0,0.0,140,0,1.0,0.0,135,5,0.96,0.04,89,51,0.64,0.36,102,38,0.73,0.27,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3166,334,0.83,0.09,Q
big_char_129_L.png,L,,136,4,0.97,0.03,140,0,1.0,0.0,139,1,0.99,0.01,140,0,1.0,0.0,138,2,0.99,0.01,140,0,1.0,0.0,99,41,0.71,0.29,135,5,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,93,47,0.66,0.34,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,90,50,0.64,0.36,75,65,0.54,0.46,79,61,0.56,0.44,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3224,276,0.84,0.07,L
big_char_1041_J.png,J,E,140,0,1.0,0.0,128,12,0.91,0.09,126,14,0.9,0.1,126,14,0.9,0.1,126,14,0.9,0.1,140,0,1.0,0.0,128,12,0.91,0.09,93,47,0.66,0.34,126,14,0.9,0.1,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,88,52,0.63,0.37,130,10,0.93,0.07,140,0,1.0,0.0,140,0,1.0,0.0,112,28,0.8,0.2,105,35,0.75,0.25,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,124,16,0.89,0.11,92,48,0.66,0.34,140,0,1.0,0.0,140,0,1.0,0.0,3184,316,0.84,0.08,J
big_char_1074_C.png,C,C,140,0,1.0,0.0,139,1,0.99,0.01,117,23,0.84,0.16,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,94,46,0.67,0.33,108,32,0.77,0.23,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,87,53,0.62,0.38,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,127,13,0.91,0.09,84,56,0.6,0.4,116,24,0.83,0.17,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3250,250,0.85,0.07,C
big_char_573_C.png,C,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,126,14,0.9,0.1,75,65,0.54,0.46,130,10,0.93,0.07,140,0,1.0,0.0,140,0,1.0,0.0,92,48,0.66,0.34,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,127,13,0.91,0.09,85,55,0.61,0.39,109,31,0.78,0.22,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3264,236,0.86,0.06,C
big_char_503_J.png,J,,42,0,1.0,0.0,42,0,1.0,0.0,19,23,0.45,0.55,15,27,0.36,0.64,17,25,0.4,0.6,42,0,1.0,0.0,42,0,1.0,0.0,17,25,0.4,0.6,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,18,24,0.43,0.57,42,0,1.0,0.0,42,0,1.0,0.0,36,6,0.86,0.14,42,0,1.0,0.0,24,18,0.57,0.43,35,7,0.83,0.17,42,0,1.0,0.0,33,9,0.79,0.21,18,24,0.43,0.57,9,33,0.21,0.79,31,11,0.74,0.26,42,0,1.0,0.0,818,232,0.71,0.2,J
