Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_430_T.png,T,,60,57,0.51,0.49,45,72,0.38,0.62,66,51,0.56,0.44,117,0,1.00,0.00,76,41,0.65,0.35,117,0,1.00,0.00,110,7,0.94,0.06,91,26,0.78,0.22,117,0,1.00,0.00,799,254,0.69,0.22
big_char_370_X.png,X,,428,4,0.99,0.01,430,2,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,274,158,0.63,0.37,432,0,1.00,0.00,427,5,0.99,0.01,369,63,0.85,0.15,432,0,1.00,0.00,3656,232,0.91,0.06
big_char_1402_P.png,P,P,136,4,0.97,0.03,86,54,0.61,0.39,85,55,0.61,0.39,75,65,0.54,0.46,97,43,0.69,0.31,116,24,0.83,0.17,79,61,0.56,0.44,140,0,1.00,0.00,140,0,1.00,0.00,954,306,0.74,0.24
big_char_566_L.png,L,,63,33,0.66,0.34,96,0,1.00,0.00,96,0,1.00,0.00,60,36,0.62,0.38,96,0,1.00,0.00,96,0,1.00,0.00,45,51,0.47,0.53,48,48,0.50,0.50,51,45,0.53,0.47,651,213,0.73,0.24
big_char_866_P.png,P,,92,12,0.88,0.12,53,51,0.51,0.49,49,55,0.47,0.53,52,52,0.50,0.50,72,32,0.69,0.31,92,12,0.88,0.12,50,54,0.48,0.52,104,0,1.00,0.00,104,0,1.00,0.00,668,268,0.71,0.29
big_char_895_H.png,H,,100,32,0.76,0.24,132,0,1.00,0.00,99,33,0.75,0.25,83,49,0.63,0.37,85,47,0.64,0.36,71,61,0.54,0.46,70,62,0.53,0.47,116,16,0.88,0.12,98,34,0.74,0.26,854,334,0.68,0.27
big_char_830_M.png,M,,111,32,0.78,0.22,94,49,0.66,0.34,84,59,0.59,0.41,90,53,0.63,0.37,45,98,0.31,0.69,83,60,0.58,0.42,99,44,0.69,0.31,136,7,0.95,0.05,125,18,0.87,0.13,867,420,0.66,0.32
big_char_477_V.png,V,,84,37,0.69,0.31,121,0,1.00,0.00,86,35,0.71,0.29,75,46,0.62,0.38,92,29,0.76,0.24,78,43,0.64,0.36,92,29,0.76,0.24,77,44,0.64,0.36,121,0,1.00,0.00,826,263,0.72,0.23
big_char_339_B.png,B,,17,23,0.42,0.57,25,15,0.62,0.38,34,6,0.85,0.15,22,18,0.55,0.45,24,16,0.60,0.40,13,27,0.33,0.68,36,4,0.90,0.10,20,20,0.50,0.50,20,20,0.50,0.50,211,149,0.54,0.38
big_char_228_O.png,O,O,430,2,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,431,1,1.00,0.00,297,135,0.69,0.31,367,65,0.85,0.15,409,23,0.95,0.05,373,59,0.86,0.14,413,19,0.96,0.04,3584,304,0.92,0.08
big_char_432_V.png,V,,102,30,0.77,0.23,132,0,1.00,0.00,77,55,0.58,0.42,72,60,0.55,0.45,94,38,0.71,0.29,110,22,0.83,0.17,102,30,0.77,0.23,82,50,0.62,0.38,132,0,1.00,0.00,903,285,0.70,0.22
big_char_720_K.png,K,,86,58,0.60,0.40,125,19,0.87,0.13,95,49,0.66,0.34,66,78,0.46,0.54,79,65,0.55,0.45,143,1,0.99,0.01,81,63,0.56,0.44,76,68,0.53,0.47,104,40,0.72,0.28,855,441,0.64,0.33
big_char_818_V.png,V,Y,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,403,5,0.99,0.01,300,108,0.74,0.26,384,24,0.94,0.06,408,0,1.00,0.00,294,114,0.72,0.28,408,0,1.00,0.00,3421,251,0.90,0.07
big_char_1150_D.png,D,,18,18,0.50,0.50,20,16,0.56,0.44,14,22,0.39,0.61,22,14,0.61,0.39,36,0,1.00,0.00,26,10,0.72,0.28,32,4,0.89,0.11,36,0,1.00,0.00,31,5,0.86,0.14,235,89,0.59,0.22
big_char_604_X.png,X,X,77,23,0.77,0.23,89,11,0.89,0.11,51,49,0.51,0.49,83,17,0.83,0.17,24,76,0.24,0.76,97,3,0.97,0.03,59,41,0.59,0.41,57,43,0.57,0.43,97,3,0.97,0.03,634,266,0.66,0.28
big_char_674_Q.png,Q,,422,10,0.98,0.02,369,63,0.85,0.15,416,16,0.96,0.04,357,75,0.83,0.17,292,140,0.68,0.32,365,67,0.84,0.16,417,15,0.97,0.03,412,20,0.95,0.05,432,0,1.00,0.00,3482,406,0.88,0.10
big_char_444_N.png,N,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,308,124,0.71,0.29,358,74,0.83,0.17,432,0,1.00,0.00,360,72,0.83,0.17,343,89,0.79,0.21,432,0,1.00,0.00,3529,359,0.90,0.09
big_char_944_R.png,R,L,391,0,1.00,0.00,336,55,0.86,0.14,391,0,1.00,0.00,266,125,0.68,0.32,312,79,0.80,0.20,391,0,1.00,0.00,342,49,0.87,0.13,315,76,0.81,0.19,391,0,1.00,0.00,3135,384,0.83,0.10
big_char_434_P.png,P,,85,14,0.86,0.14,45,54,0.45,0.55,40,59,0.40,0.60,36,63,0.36,0.64,54,45,0.55,0.45,91,8,0.92,0.08,54,45,0.55,0.45,97,2,0.98,0.02,99,0,1.00,0.00,601,290,0.65,0.31
big_char_536_W.png,W,X,86,14,0.86,0.14,86,14,0.86,0.14,53,47,0.53,0.47,89,11,0.89,0.11,26,74,0.26,0.74,97,3,0.97,0.03,66,34,0.66,0.34,50,50,0.50,0.50,97,3,0.97,0.03,650,250,0.66,0.25
big_char_278_C.png,C,C,90,10,0.90,0.10,61,39,0.61,0.39,64,36,0.64,0.36,61,39,0.61,0.39,100,0,1.00,0.00,100,0,1.00,0.00,60,40,0.60,0.40,68,32,0.68,0.32,71,29,0.71,0.29,675,225,0.70,0.23
big_char_580_O.png,O,O,70,11,0.86,0.14,46,35,0.57,0.43,67,14,0.83,0.17,53,28,0.65,0.35,81,0,1.00,0.00,41,40,0.51,0.49,46,35,0.57,0.43,41,40,0.51,0.49,43,38,0.53,0.47,488,241,0.62,0.31
big_char_848_M.png,M,,381,10,0.97,0.03,364,27,0.93,0.07,378,13,0.97,0.03,310,81,0.79,0.21,228,163,0.58,0.42,295,96,0.75,0.25,353,38,0.90,0.10,350,41,0.90,0.10,368,23,0.94,0.06,3027,492,0.80,0.13
big_char_322_A.png,A,,432,0,1.00,0.00,414,18,0.96,0.04,432,0,1.00,0.00,432,0,1.00,0.00,225,207,0.52,0.48,417,15,0.97,0.03,402,30,0.93,0.07,320,112,0.74,0.26,422,10,0.98,0.02,3496,392,0.90,0.10
big_char_960_S.png,S,,126,0,1.00,0.00,65,61,0.52,0.48,69,57,0.55,0.45,126,0,1.00,0.00,91,35,0.72,0.28,126,0,1.00,0.00,79,47,0.63,0.37,68,58,0.54,0.46,126,0,1.00,0.00,876,258,0.74,0.22
big_char_130_N.png,N,,429,3,0.99,0.01,408,24,0.94,0.06,431,1,1.00,0.00,401,31,0.93,0.07,292,140,0.68,0.32,364,68,0.84,0.16,409,23,0.95,0.05,353,79,0.82,0.18,431,1,1.00,0.00,3518,370,0.90,0.10
big_char_1246_J.png,J,,100,0,1.00,0.00,54,46,0.54,0.46,47,53,0.47,0.53,100,0,1.00,0.00,80,20,0.80,0.20,76,24,0.76,0.24,71,29,0.71,0.29,52,48,0.52,0.48,83,17,0.83,0.17,663,237,0.69,0.25
big_char_140_G.png,G,G,138,42,0.77,0.23,122,58,0.68,0.32,169,11,0.94,0.06,96,84,0.53,0.47,115,65,0.64,0.36,103,77,0.57,0.43,173,7,0.96,0.04,121,59,0.67,0.33,121,59,0.67,0.33,1158,462,0.71,0.29
big_char_747_L.png,L,,63,25,0.72,0.28,81,7,0.92,0.08,88,0,1.00,0.00,53,35,0.60,0.40,88,0,1.00,0.00,88,0,1.00,0.00,44,44,0.50,0.50,41,47,0.47,0.53,42,46,0.48,0.52,588,204,0.72,0.25
big_char_267_S.png,S,S,432,0,1.00,0.00,361,71,0.84,0.16,429,3,0.99,0.01,432,0,1.00,0.00,296,136,0.69,0.31,432,0,1.00,0.00,411,21,0.95,0.05,343,89,0.79,0.21,432,0,1.00,0.00,3568,320,0.92,0.08
big_char_217_Z.png,Z,P,70,30,0.70,0.30,49,51,0.49,0.51,100,0,1.00,0.00,56,44,0.56,0.44,37,63,0.37,0.63,70,30,0.70,0.30,43,57,0.43,0.57,56,44,0.56,0.44,59,41,0.59,0.41,540,360,0.56,0.37
big_char_737_R.png,R,R,423,9,0.98,0.02,366,66,0.85,0.15,418,14,0.97,0.03,310,122,0.72,0.28,369,63,0.85,0.15,419,13,0.97,0.03,392,40,0.91,0.09,315,117,0.73,0.27,410,22,0.95,0.05,3422,466,0.86,0.12
big_char_1032_R.png,R,Q,108,46,0.70,0.30,63,91,0.41,0.59,154,0,1.00,0.00,36,118,0.23,0.77,121,33,0.79,0.21,154,0,1.00,0.00,112,42,0.73,0.27,110,44,0.71,0.29,106,48,0.69,0.31,964,422,0.66,0.29
big_char_795_V.png,V,,78,10,0.89,0.11,88,0,1.00,0.00,54,34,0.61,0.39,51,37,0.58,0.42,64,24,0.73,0.27,65,23,0.74,0.26,48,40,0.55,0.45,57,31,0.65,0.35,88,0,1.00,0.00,593,199,0.65,0.22
big_char_273_X.png,X,F,430,2,1.00,0.00,410,22,0.95,0.05,401,31,0.93,0.07,432,0,1.00,0.00,261,171,0.60,0.40,417,15,0.97,0.03,432,0,1.00,0.00,394,38,0.91,0.09,432,0,1.00,0.00,3609,279,0.91,0.07
big_char_1186_M.png,M,M,129,27,0.83,0.17,97,59,0.62,0.38,120,36,0.77,0.23,99,57,0.63,0.37,78,78,0.50,0.50,66,90,0.42,0.58,119,37,0.76,0.24,147,9,0.94,0.06,117,39,0.75,0.25,972,432,0.68,0.30
big_char_192_J.png,J,,405,9,0.98,0.02,326,88,0.79,0.21,392,22,0.95,0.05,414,0,1.00,0.00,318,96,0.77,0.23,412,2,1.00,0.00,347,67,0.84,0.16,340,74,0.82,0.18,414,0,1.00,0.00,3368,358,0.88,0.09
big_char_596_Q.png,Q,,123,20,0.86,0.14,99,44,0.69,0.31,97,46,0.68,0.32,76,67,0.53,0.47,122,21,0.85,0.15,94,49,0.66,0.34,97,46,0.68,0.32,85,58,0.59,0.41,106,37,0.74,0.26,899,388,0.70,0.30
big_char_1168_P.png,P,,414,0,1.00,0.00,334,80,0.81,0.19,409,5,0.99,0.01,412,2,1.00,0.00,208,206,0.50,0.50,367,47,0.89,0.11,406,8,0.98,0.02,395,19,0.95,0.05,414,0,1.00,0.00,3359,367,0.86,0.09
big_char_533_T.png,T,,70,47,0.60,0.40,59,58,0.50,0.50,62,55,0.53,0.47,117,0,1.00,0.00,70,47,0.60,0.40,117,0,1.00,0.00,117,0,1.00,0.00,85,32,0.73,0.27,117,0,1.00,0.00,814,239,0.70,0.21
big_char_820_B.png,B,R,61,43,0.59,0.41,61,43,0.59,0.41,84,20,0.81,0.19,37,67,0.36,0.64,42,62,0.40,0.60,92,12,0.88,0.12,47,57,0.45,0.55,75,29,0.72,0.28,47,57,0.45,0.55,546,390,0.56,0.40
big_char_1350_F.png,F,C,85,25,0.77,0.23,64,46,0.58,0.42,64,46,0.58,0.42,43,67,0.39,0.61,80,30,0.73,0.27,103,7,0.94,0.06,53,57,0.48,0.52,103,7,0.94,0.06,110,0,1.00,0.00,705,285,0.63,0.25
big_char_1365_O.png,O,F,407,1,1.00,0.00,408,0,1.00,0.00,407,1,1.00,0.00,358,50,0.88,0.12,303,105,0.74,0.26,408,0,1.00,0.00,373,35,0.91,0.09,298,110,0.73,0.27,408,0,1.00,0.00,3370,302,0.88,0.08
big_char_908_K.png,K,K,391,41,0.91,0.09,388,44,0.90,0.10,426,6,0.99,0.01,331,101,0.77,0.23,375,57,0.87,0.13,432,0,1.00,0.00,399,33,0.92,0.08,345,87,0.80,0.20,432,0,1.00,0.00,3519,369,0.89,0.09
big_char_128_H.png,H,,94,46,0.67,0.33,130,10,0.93,0.07,105,35,0.75,0.25,73,67,0.52,0.48,78,62,0.56,0.44,57,83,0.41,0.59,75,65,0.54,0.46,102,38,0.73,0.27,75,65,0.54,0.46,789,471,0.61,0.36
big_char_742_X.png,X,X,421,11,0.97,0.03,400,32,0.93,0.07,429,3,0.99,0.01,420,12,0.97,0.03,271,161,0.63,0.37,432,0,1.00,0.00,407,25,0.94,0.06,386,46,0.89,0.11,432,0,1.00,0.00,3598,290,0.90,0.07
big_char_841_T.png,T,T,107,47,0.69,0.31,82,72,0.53,0.47,104,50,0.68,0.32,154,0,1.00,0.00,115,39,0.75,0.25,154,0,1.00,0.00,154,0,1.00,0.00,116,38,0.75,0.25,154,0,1.00,0.00,1140,246,0.74,0.16
big_char_1304_N.png,N,,108,22,0.83,0.17,89,41,0.68,0.32,130,0,1.00,0.00,71,59,0.55,0.45,83,47,0.64,0.36,91,39,0.70,0.30,83,47,0.64,0.36,85,45,0.65,0.35,74,56,0.57,0.43,814,356,0.66,0.29
big_char_976_M.png,M,M,405,3,0.99,0.01,381,27,0.93,0.07,408,0,1.00,0.00,337,71,0.83,0.17,242,166,0.59,0.41,378,30,0.93,0.07,363,45,0.89,0.11,334,74,0.82,0.18,398,10,0.98,0.02,3246,426,0.85,0.11
big_char_1036_V.png,V,V,124,32,0.79,0.21,155,1,0.99,0.01,97,59,0.62,0.38,99,57,0.63,0.37,116,40,0.74,0.26,139,17,0.89,0.11,112,44,0.72,0.28,103,53,0.66,0.34,156,0,1.00,0.00,1101,303,0.72,0.20
big_char_1010_B.png,B,,124,2,0.98,0.02,73,53,0.58,0.42,69,57,0.55,0.45,77,49,0.61,0.39,79,47,0.63,0.37,64,62,0.51,0.49,51,75,0.40,0.60,96,30,0.76,0.24,56,70,0.44,0.56,689,445,0.56,0.36
big_char_673_P.png,P,O,391,0,1.00,0.00,280,111,0.72,0.28,390,1,1.00,0.00,338,53,0.86,0.14,270,121,0.69,0.31,391,0,1.00,0.00,369,22,0.94,0.06,391,0,1.00,0.00,391,0,1.00,0.00,3211,308,0.85,0.08
big_char_214_H.png,H,W,51,59,0.46,0.54,110,0,1.00,0.00,82,28,0.75,0.25,59,51,0.54,0.46,62,48,0.56,0.44,60,50,0.55,0.45,82,28,0.75,0.25,87,23,0.79,0.21,58,52,0.53,0.47,651,339,0.66,0.34
big_char_1129_T.png,T,T,89,43,0.67,0.33,65,67,0.49,0.51,81,51,0.61,0.39,132,0,1.00,0.00,89,43,0.67,0.33,132,0,1.00,0.00,132,0,1.00,0.00,96,36,0.73,0.27,132,0,1.00,0.00,948,240,0.73,0.19
big_char_1372_V.png,V,,431,1,1.00,0.00,429,3,0.99,0.01,425,7,0.98,0.02,432,0,1.00,0.00,316,116,0.73,0.27,364,68,0.84,0.16,426,6,0.99,0.01,334,98,0.77,0.23,431,1,1.00,0.00,3588,300,0.92,0.08
big_char_1361_K.png,K,,405,3,0.99,0.01,351,57,0.86,0.14,407,1,1.00,0.00,394,14,0.97,0.03,276,132,0.68,0.32,407,1,1.00,0.00,405,3,0.99,0.01,305,103,0.75,0.25,399,9,0.98,0.02,3349,323,0.88,0.08
big_char_811_O.png,O,,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,368,23,0.94,0.06,285,106,0.73,0.27,367,24,0.94,0.06,363,28,0.93,0.07,287,104,0.73,0.27,358,33,0.92,0.08,3201,318,0.85,0.08
big_char_802_E.png,E,E,410,4,0.99,0.01,376,38,0.91,0.09,392,22,0.95,0.05,310,104,0.75,0.25,307,107,0.74,0.26,414,0,1.00,0.00,368,46,0.89,0.11,326,88,0.79,0.21,414,0,1.00,0.00,3317,409,0.87,0.11
big_char_956_H.png,H,,75,35,0.68,0.32,110,0,1.00,0.00,50,60,0.45,0.55,59,51,0.54,0.46,62,48,0.56,0.44,23,87,0.21,0.79,66,44,0.60,0.40,69,41,0.63,0.37,62,48,0.56,0.44,576,414,0.53,0.38
big_char_662_O.png,O,,52,29,0.64,0.36,45,36,0.56,0.44,80,1,0.99,0.01,40,41,0.49,0.51,77,4,0.95,0.05,38,43,0.47,0.53,58,23,0.72,0.28,40,41,0.49,0.51,29,52,0.36,0.64,459,270,0.59,0.34
big_char_314_Z.png,Z,Z,80,40,0.67,0.33,50,70,0.42,0.58,114,6,0.95,0.05,82,38,0.68,0.32,48,72,0.40,0.60,86,34,0.72,0.28,64,56,0.53,0.47,80,40,0.67,0.33,88,32,0.73,0.27,692,388,0.57,0.32
big_char_949_X.png,X,F,408,0,1.00,0.00,393,15,0.96,0.04,407,1,1.00,0.00,408,0,1.00,0.00,261,147,0.64,0.36,401,7,0.98,0.02,388,20,0.95,0.05,308,100,0.75,0.25,400,8,0.98,0.02,3374,298,0.88,0.08
big_char_1328_Q.png,Q,,407,1,1.00,0.00,355,53,0.87,0.13,408,0,1.00,0.00,327,81,0.80,0.20,275,133,0.67,0.33,390,18,0.96,0.04,372,36,0.91,0.09,307,101,0.75,0.25,408,0,1.00,0.00,3249,423,0.86,0.11
big_char_1193_V.png,V,,77,43,0.64,0.36,120,0,1.00,0.00,82,38,0.68,0.32,68,52,0.57,0.43,89,31,0.74,0.26,91,29,0.76,0.24,76,44,0.63,0.37,77,43,0.64,0.36,120,0,1.00,0.00,800,280,0.68,0.24
big_char_194_L.png,L,,390,1,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,331,60,0.85,0.15,391,0,1.00,0.00,391,0,1.00,0.00,296,95,0.76,0.24,310,81,0.79,0.21,391,0,1.00,0.00,3282,237,0.87,0.06
big_char_813_M.png,M,Y,120,34,0.78,0.22,99,55,0.64,0.36,92,62,0.60,0.40,92,62,0.60,0.40,84,70,0.55,0.45,100,54,0.65,0.35,121,33,0.79,0.21,125,29,0.81,0.19,133,21,0.86,0.14,966,420,0.67,0.29
big_char_748_S.png,S,,154,0,1.00,0.00,91,63,0.59,0.41,100,54,0.65,0.35,154,0,1.00,0.00,113,41,0.73,0.27,142,12,0.92,0.08,90,64,0.58,0.42,102,52,0.66,0.34,133,21,0.86,0.14,1079,307,0.78,0.22
big_char_152_J.png,J,J,111,9,0.93,0.07,59,61,0.49,0.51,70,50,0.58,0.42,115,5,0.96,0.04,75,45,0.62,0.38,120,0,1.00,0.00,87,33,0.72,0.28,59,61,0.49,0.51,120,0,1.00,0.00,816,264,0.74,0.24
big_char_454_W.png,W,W,414,0,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,331,83,0.80,0.20,325,89,0.79,0.21,347,67,0.84,0.16,381,33,0.92,0.08,303,111,0.73,0.27,382,32,0.92,0.08,3311,415,0.86,0.11
big_char_174_H.png,H,,86,46,0.65,0.35,131,1,0.99,0.01,84,48,0.64,0.36,72,60,0.55,0.45,70,62,0.53,0.47,32,100,0.24,0.76,80,52,0.61,0.39,96,36,0.73,0.27,81,51,0.61,0.39,732,456,0.58,0.36
big_char_1059_Y.png,Y,Y,86,31,0.74,0.26,113,4,0.97,0.03,50,67,0.43,0.57,105,12,0.90,0.10,66,51,0.56,0.44,49,68,0.42,0.58,85,32,0.73,0.27,85,32,0.73,0.27,62,55,0.53,0.47,701,352,0.62,0.31
big_char_947_V.png,V,E,390,18,0.96,0.04,393,15,0.96,0.04,382,26,0.94,0.06,385,23,0.94,0.06,327,81,0.80,0.20,388,20,0.95,0.05,408,0,1.00,0.00,383,25,0.94,0.06,408,0,1.00,0.00,3464,208,0.91,0.05
big_char_710_W.png,W,,429,3,0.99,0.01,432,0,1.00,0.00,432,0,1.00,0.00,335,97,0.78,0.22,333,99,0.77,0.23,364,68,0.84,0.16,429,3,0.99,0.01,348,84,0.81,0.19,416,16,0.96,0.04,3518,370,0.90,0.10
big_char_449_R.png,R,R,420,12,0.97,0.03,365,67,0.84,0.16,432,0,1.00,0.00,332,100,0.77,0.23,314,118,0.73,0.27,432,0,1.00,0.00,375,57,0.87,0.13,344,88,0.80,0.20,429,3,0.99,0.01,3443,445,0.89,0.11
big_char_828_J.png,J,J,101,9,0.92,0.08,49,61,0.45,0.55,75,35,0.68,0.32,107,3,0.97,0.03,65,45,0.59,0.41,110,0,1.00,0.00,77,33,0.70,0.30,49,61,0.45,0.55,90,20,0.82,0.18,723,267,0.69,0.25
big_char_601_M.png,M,,110,26,0.81,0.19,82,54,0.60,0.40,77,59,0.57,0.43,77,59,0.57,0.43,67,69,0.49,0.51,71,65,0.52,0.48,99,37,0.73,0.27,102,34,0.75,0.25,108,28,0.79,0.21,793,431,0.60,0.33
big_char_295_M.png,M,M,391,0,1.00,0.00,371,20,0.95,0.05,370,21,0.95,0.05,302,89,0.77,0.23,225,166,0.58,0.42,302,89,0.77,0.23,342,49,0.87,0.13,377,14,0.96,0.04,341,50,0.87,0.13,3021,498,0.80,0.13
big_char_644_M.png,M,M,414,0,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,326,88,0.79,0.21,257,157,0.62,0.38,338,76,0.82,0.18,387,27,0.93,0.07,349,65,0.84,0.16,352,62,0.85,0.15,3251,475,0.85,0.12
big_char_364_R.png,R,R,414,0,1.00,0.00,338,76,0.82,0.18,393,21,0.95,0.05,357,57,0.86,0.14,251,163,0.61,0.39,414,0,1.00,0.00,388,26,0.94,0.06,347,67,0.84,0.16,400,14,0.97,0.03,3302,424,0.85,0.11
big_char_9_B.png,B,B,124,2,0.98,0.02,76,50,0.60,0.40,54,72,0.43,0.57,76,50,0.60,0.40,53,73,0.42,0.58,97,29,0.77,0.23,60,66,0.48,0.52,87,39,0.69,0.31,81,45,0.64,0.36,708,426,0.59,0.35
big_char_547_X.png,X,X,97,35,0.73,0.27,126,6,0.95,0.05,86,46,0.65,0.35,120,12,0.91,0.09,34,98,0.26,0.74,125,7,0.95,0.05,90,42,0.68,0.32,119,13,0.90,0.10,88,44,0.67,0.33,885,303,0.70,0.24
big_char_1354_C.png,C,,393,39,0.91,0.09,359,73,0.83,0.17,425,7,0.98,0.02,351,81,0.81,0.19,432,0,1.00,0.00,432,0,1.00,0.00,416,16,0.96,0.04,356,76,0.82,0.18,432,0,1.00,0.00,3596,292,0.92,0.08
big_char_1200_N.png,N,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,320,112,0.74,0.26,301,131,0.70,0.30,426,6,0.99,0.01,390,42,0.90,0.10,376,56,0.87,0.13,432,0,1.00,0.00,3541,347,0.91,0.09
big_char_1038_O.png,O,,72,18,0.80,0.20,47,43,0.52,0.48,63,27,0.70,0.30,54,36,0.60,0.40,90,0,1.00,0.00,53,37,0.59,0.41,41,49,0.46,0.54,55,35,0.61,0.39,46,44,0.51,0.49,521,289,0.60,0.33
big_char_196_O.png,O,,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,279,112,0.71,0.29,363,28,0.93,0.07,391,0,1.00,0.00,285,106,0.73,0.27,338,53,0.86,0.14,3220,299,0.86,0.08
big_char_52_C.png,C,,395,37,0.91,0.09,380,52,0.88,0.12,431,1,1.00,0.00,347,85,0.80,0.20,432,0,1.00,0.00,432,0,1.00,0.00,415,17,0.96,0.04,343,89,0.79,0.21,432,0,1.00,0.00,3607,281,0.93,0.07
big_char_945_T.png,T,,375,16,0.96,0.04,313,78,0.80,0.20,373,18,0.95,0.05,375,16,0.96,0.04,300,91,0.77,0.23,390,1,1.00,0.00,385,6,0.98,0.02,350,41,0.90,0.10,391,0,1.00,0.00,3252,267,0.88,0.07
big_char_900_T.png,T,,109,59,0.65,0.35,89,79,0.53,0.47,103,65,0.61,0.39,168,0,1.00,0.00,107,61,0.64,0.36,168,0,1.00,0.00,130,38,0.77,0.23,157,11,0.93,0.07,168,0,1.00,0.00,1199,313,0.77,0.20
big_char_646_O.png,O,O,414,0,1.00,0.00,348,66,0.84,0.16,414,0,1.00,0.00,414,0,1.00,0.00,230,184,0.56,0.44,394,20,0.95,0.05,391,23,0.94,0.06,401,13,0.97,0.03,413,1,1.00,0.00,3419,307,0.89,0.08
big_char_297_O.png,O,O,414,0,1.00,0.00,414,0,1.00,0.00,411,3,0.99,0.01,414,0,1.00,0.00,265,149,0.64,0.36,348,66,0.84,0.16,410,4,0.99,0.01,357,57,0.86,0.14,381,33,0.92,0.08,3414,312,0.89,0.08
big_char_1080_O.png,O,R,431,1,1.00,0.00,397,35,0.92,0.08,429,3,0.99,0.01,432,0,1.00,0.00,325,107,0.75,0.25,347,85,0.80,0.20,432,0,1.00,0.00,375,57,0.87,0.13,413,19,0.96,0.04,3581,307,0.91,0.08
big_char_693_T.png,T,P,125,55,0.69,0.31,89,91,0.49,0.51,120,60,0.67,0.33,179,1,0.99,0.01,117,63,0.65,0.35,180,0,1.00,0.00,130,50,0.72,0.28,173,7,0.96,0.04,180,0,1.00,0.00,1293,327,0.72,0.18
big_char_822_A.png,A,A,134,9,0.94,0.06,92,51,0.64,0.36,92,51,0.64,0.36,83,60,0.58,0.42,98,45,0.69,0.31,68,75,0.48,0.52,98,45,0.69,0.31,143,0,1.00,0.00,95,48,0.66,0.34,903,384,0.70,0.30
big_char_348_M.png,M,A,122,38,0.76,0.24,102,58,0.64,0.36,93,67,0.58,0.42,108,52,0.68,0.33,79,81,0.49,0.51,100,60,0.62,0.38,117,43,0.73,0.27,121,39,0.76,0.24,127,33,0.79,0.21,969,471,0.65,0.31
big_char_450_S.png,S,,428,4,0.99,0.01,413,19,0.96,0.04,408,24,0.94,0.06,432,0,1.00,0.00,290,142,0.67,0.33,421,11,0.97,0.03,416,16,0.96,0.04,331,101,0.77,0.23,432,0,1.00,0.00,3571,317,0.92,0.08
big_char_113_O.png,O,,67,33,0.67,0.33,57,43,0.57,0.43,99,1,0.99,0.01,61,39,0.61,0.39,94,6,0.94,0.06,54,46,0.54,0.46,76,24,0.76,0.24,55,45,0.55,0.45,45,55,0.45,0.55,608,292,0.61,0.29
big_char_552_C.png,C,,96,24,0.80,0.20,73,47,0.61,0.39,109,11,0.91,0.09,77,43,0.64,0.36,120,0,1.00,0.00,120,0,1.00,0.00,81,39,0.68,0.33,71,49,0.59,0.41,76,44,0.63,0.37,823,257,0.70,0.22
big_char_47_O.png,O,C,62,37,0.63,0.37,36,63,0.36,0.64,77,22,0.78,0.22,62,37,0.63,0.37,91,8,0.92,0.08,56,43,0.57,0.43,72,27,0.73,0.27,55,44,0.56,0.44,53,46,0.54,0.46,564,327,0.61,0.35
big_char_594_R.png,R,D,107,36,0.75,0.25,70,73,0.49,0.51,133,10,0.93,0.07,52,91,0.36,0.64,87,56,0.61,0.39,141,2,0.99,0.01,105,38,0.73,0.27,93,50,0.65,0.35,101,42,0.71,0.29,889,398,0.67,0.30
big_char_653_T.png,T,,401,13,0.97,0.03,351,63,0.85,0.15,370,44,0.89,0.11,382,32,0.92,0.08,307,107,0.74,0.26,409,5,0.99,0.01,414,0,1.00,0.00,389,25,0.94,0.06,414,0,1.00,0.00,3437,289,0.90,0.08
big_char_869_N.png,N,,132,0,1.00,0.00,68,64,0.52,0.48,130,2,0.98,0.02,100,32,0.76,0.24,45,87,0.34,0.66,86,46,0.65,0.35,72,60,0.55,0.45,124,8,0.94,0.06,94,38,0.71,0.29,851,337,0.64,0.25
