Image,Letter,White_0_0,Black_0_0,White_0_1,Black_0_1,White_0_2,Black_0_2,White_0_3,Black_0_3,White_0_4,Black_0_4,White_1_0,Black_1_0,White_1_1,Black_1_1,White_1_2,Black_1_2,White_1_3,Black_1_3,White_1_4,Black_1_4,White_2_0,Black_2_0,White_2_1,Black_2_1,White_2_2,Black_2_2,White_2_3,Black_2_3,White_2_4,Black_2_4,White_3_0,Black_3_0,White_3_1,Black_3_1,White_3_2,Black_3_2,White_3_3,Black_3_3,White_3_4,Black_3_4,White_4_0,Black_4_0,White_4_1,Black_4_1,White_4_2,Black_4_2,White_4_3,Black_4_3,White_4_4,Black_4_4
little_char_1029.png,a,15,0,12,3,10,5,10,5,10,5,15,0,14,1,15,0,15,0,15,0,11,4,5,10,15,0,15,0,15,0,11,4,6,9,11,4,15,0,15,0,11,4,4,11,12,3,15,0,15,0
little_char_526.png,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,2,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0
little_char_1798.png,a,15,0,13,2,13,2,12,3,8,7,15,0,11,4,15,0,15,0,14,1,15,0,7,8,13,2,15,0,13,2,15,0,4,11,3,12,15,0,13,2,15,0,10,5,8,7,15,0,12,3
little_char_297.png,,6,0,3,3,5,1,5,1,6,0,5,1,2,4,3,3,1,5,4,2,4,2,5,1,1,5,3,3,4,2,2,4,6,0,2,4,4,2,3,3,5,1,6,0,6,0,6,0,6,0
little_char_283.png,n,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,8,7,15,0,15,0,15,0,9,6,10,5,15,0,15,0,15,0,9,6,10,5,15,0,15,0,15,0
little_char_1613.png,a,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,2,0,2,0,0,2,0,2,0,2,2,0,1,1,1,1,2,0,2,0,2,0,1,1,0,2,2,0,2,0,2,0
little_char_1175.png,,12,3,15,0,15,0,14,1,11,4,12,3,15,0,15,0,15,0,15,0,12,3,9,6,12,3,15,0,15,0,13,2,7,8,9,6,15,0,15,0,15,0,10,5,6,9,15,0,15,0
little_char_1607.png,,4,0,4,0,2,2,2,2,4,0,3,1,0,4,0,4,0,4,2,2,1,3,1,3,2,2,3,1,4,0,1,3,1,3,3,1,4,0,4,0,4,0,3,1,2,2,1,3,2,2
little_char_446.png,,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,0,2,2,0,2,0,0,2,2,0,1,1,1,1,1,1,1,1,2,0,2,0,0,2,1,1,2,0,2,0,2,0,0,2
little_char_1149.png,h,4,0,3,1,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,0,0,4,4,0,2,2,4,0,4,0,0,4,0,4,2,2,0,4,3,1,0,4,4,0,4,0,0,4
little_char_320.png,,3,1,3,1,4,0,4,0,4,0,2,2,3,1,4,0,4,0,4,0,2,2,4,0,4,0,4,0,4,0,2,2,3,1,1,3,2,2,4,0,2,2,0,4,3,1,4,0,4,0
little_char_334.png,,4,0,3,1,2,2,2,2,4,0,4,0,1,3,2,2,2,2,0,4,2,2,1,3,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0
little_char_452.png,,4,0,3,1,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,2,2,2,2,3,1,1,3,1,3,2,2,1,3,0,4,1,3,4,0
little_char_485.png,,15,0,15,0,15,0,15,0,14,1,15,0,15,0,15,0,15,0,15,0,15,0,13,2,13,2,15,0,15,0,15,0,12,3,11,4,12,3,15,0,15,0,12,3,3,12,10,5,15,0
little_char_491.png,a,4,0,4,0,4,0,3,1,3,1,4,0,4,0,4,0,3,1,2,2,4,0,4,0,4,0,2,2,2,2,4,0,1,3,2,2,0,4,2,2,3,1,1,3,4,0,3,1,0,4
little_char_1820.png,v,4,0,4,0,4,0,4,0,3,1,2,2,2,2,4,0,4,0,0,4,2,2,2,2,4,0,4,0,0,4,3,1,0,4,4,0,2,2,1,3,4,0,1,3,0,4,0,4,4,0
little_char_1377.png,,15,0,15,0,9,6,15,0,14,1,15,0,12,3,4,11,15,0,15,0,15,0,9,6,11,4,15,0,15,0,15,0,6,9,11,4,15,0,15,0,15,0,9,6,7,8,15,0,15,0
little_char_678.png,s,4,0,3,1,2,2,2,2,4,0,2,2,0,4,2,2,0,4,4,0,4,0,2,2,1,3,0,4,2,2,4,0,4,0,4,0,3,1,1,3,4,0,4,0,4,0,4,0,0,4
little_char_1405.png,u,3,1,3,1,4,0,4,0,4,0,2,2,0,4,4,0,4,0,0,4,4,0,2,2,4,0,4,0,0,4,4,0,0,4,3,1,3,1,1,3,4,0,3,1,0,4,0,4,2,2
little_char_1363.png,,4,0,4,0,3,1,2,2,3,1,4,0,4,0,0,4,1,3,2,2,4,0,4,0,2,2,2,2,4,0,3,1,1,3,2,2,0,4,4,0,4,0,4,0,2,2,2,2,4,0
little_char_122.png,q,2,0,2,0,1,1,1,1,1,1,2,0,0,2,0,2,1,1,2,0,2,0,0,2,0,2,2,0,2,0,2,0,2,0,1,1,0,2,0,2,2,0,2,0,2,0,2,0,2,0
little_char_644.png,p,4,0,3,1,1,3,2,2,4,0,4,0,0,4,4,0,2,2,2,2,4,0,0,4,2,2,0,4,3,1,2,2,1,3,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0
little_char_1439.png,d,15,0,15,0,15,0,15,0,15,0,15,0,15,0,11,4,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,9,6,5,10,15,0,15,0,15,0,5,10,3,12,15,0,15,0
little_char_650.png,,4,0,4,0,4,0,2,2,3,1,4,0,4,0,1,3,2,2,0,4,2,2,0,4,3,1,4,0,0,4,2,2,2,2,4,0,4,0,0,4,3,1,3,1,4,0,4,0,4,0
little_char_136.png,a,4,0,4,0,2,2,2,2,4,0,4,0,1,3,2,2,1,3,2,2,2,2,2,2,4,0,2,2,1,3,2,2,1,3,3,1,1,3,0,4,4,0,2,2,2,2,2,2,3,1
little_char_877.png,,2,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,0,2,2,0,1,1,2,0,2,0,0,2,2,0,1,1,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0
little_char_687.png,,2,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,2,0,2,0,1,1,1,1,0,2,0,2
little_char_693.png,,4,0,4,0,2,2,2,2,4,0,4,0,2,2,2,2,2,2,1,3,4,0,0,4,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0
little_char_852.png,,15,0,13,2,11,4,10,5,10,5,15,0,11,4,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0,15,0,8,7,14,1,15,0,15,0,15,0,5,10,9,6,15,0,15,0
little_char_846.png,a,0,2,1,1,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,0,1,1,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
little_char_1391.png,,4,0,4,0,2,2,2,2,3,1,4,0,0,4,0,4,0,4,2,2,2,2,1,3,2,2,2,2,4,0,2,2,0,4,3,1,2,2,3,1,4,0,3,1,2,2,2,2,2,2
little_char_649.png,f,2,0,1,1,1,1,1,1,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,1,1,2,0,2,0,2,0,0,2,2,0,2,0,2,0
little_char_1420.png,,4,0,4,0,2,2,2,2,2,2,3,1,0,4,0,4,1,3,0,4,0,4,1,3,1,3,2,2,3,1,2,2,1,3,4,0,4,0,4,0,4,0,2,2,0,4,0,4,0,4
little_char_891.png,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,2,12,3,15,0,15,0,15,0,7,8,5,10,15,0,15,0,15,0,15,0,8,7,15,0,15,0,15,0
little_char_1434.png,,4,0,2,2,4,0,4,0,1,3,4,0,0,4,3,1,1,3,3,1,4,0,2,2,0,4,3,1,4,0,4,0,1,3,1,3,2,2,4,0,3,1,2,2,4,0,0,4,3,1
little_char_661.png,t,4,0,4,0,3,1,4,0,4,0,4,0,4,0,1,3,4,0,4,0,3,1,1,3,1,3,2,2,3,1,4,0,2,2,1,3,4,0,4,0,4,0,2,2,2,2,4,0,4,0
little_char_1408.png,b,3,0,3,0,1,2,1,2,3,0,3,0,3,0,0,3,1,2,3,0,3,0,1,2,0,3,3,0,3,0,3,0,0,3,0,3,1,2,1,2,3,0,1,2,1,2,2,1,2,1
little_char_107.png,,15,0,14,1,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,8,7,9,6,15,0,15,0,15,0,6,9,13,2,15,0,15,0,15,0,7,8,10,5,14,1,15,0
little_char_1187.png,e,4,0,3,1,2,2,2,2,3,1,3,1,0,4,1,3,0,4,0,4,2,2,1,3,2,2,2,2,3,1,4,0,1,3,0,4,2,2,2,2,4,0,4,0,3,1,2,2,2,2
little_char_1193.png,,15,0,15,0,15,0,12,3,11,4,15,0,15,0,15,0,15,0,15,0,15,0,13,2,13,2,15,0,15,0,12,3,12,3,9,6,15,0,15,0,15,0,7,8,10,5,15,0,15,0
little_char_1805.png,,14,1,15,0,14,1,10,5,10,5,15,0,15,0,12,3,15,0,15,0,15,0,11,4,10,5,10,5,15,0,15,0,9,6,5,10,13,2,15,0,15,0,10,5,6,9,6,9,15,0
little_char_1811.png,,12,3,11,4,12,3,15,0,14,1,12,3,15,0,15,0,15,0,15,0,11,4,4,11,7,8,9,6,15,0,7,8,12,3,9,6,9,6,15,0,11,4,14,1,14,1,11,4,15,0
little_char_1622.png,,12,3,15,0,15,0,15,0,12,3,13,2,15,0,15,0,15,0,15,0,14,1,11,4,11,4,11,4,15,0,14,1,7,8,4,11,8,7,15,0,15,0,9,6,9,6,4,11,15,0
little_char_1144.png,,4,0,4,0,4,0,2,2,2,2,4,0,4,0,1,3,2,2,1,3,4,0,2,2,2,2,4,0,1,3,4,0,2,2,3,1,3,1,2,2,2,2,0,4,2,2,2,2,4,0
little_char_339.png,x,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,1,1,2,0,2,0,0,2,1,1,0,2,2,0,2,0,0,2,0,2,0,2,2,0,2,0,0,2,1,1,0,2
little_char_1150.png,e,15,0,15,0,15,0,15,0,15,0,15,0,14,1,5,10,13,2,15,0,15,0,8,7,8,7,14,1,15,0,15,0,5,10,14,1,15,0,15,0,15,0,9,6,15,0,15,0,15,0
little_char_1636.png,v,2,2,3,1,4,0,4,0,3,1,2,2,2,2,4,0,4,0,2,2,4,0,0,4,4,0,3,1,0,4,4,0,1,3,3,1,1,3,3,1,4,0,3,1,0,4,1,3,4,0
little_char_477.png,,15,0,14,1,10,5,10,5,10,5,15,0,13,2,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,7,8,5,10,14,1,15,0,15,0,12,3,6,9,14,1,15,0
little_char_463.png,n,4,0,4,0,4,0,2,2,4,0,4,0,3,1,0,4,1,3,3,1,2,2,0,4,3,1,2,2,2,2,2,2,2,2,4,0,1,3,4,0,2,2,2,2,4,0,1,3,4,0
little_char_1795.png,b,3,1,4,0,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,2,2,3,1,4,0,2,2,0,4,1,3,1,3,3,1
little_char_1781.png,i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
little_char_1756.png,e,15,0,15,0,15,0,13,2,11,4,15,0,15,0,15,0,15,0,15,0,15,0,4,11,10,5,15,0,14,1,12,3,3,12,14,1,15,0,15,0,13,2,8,7,10,5,15,0,12,3
little_char_1030.png,,15,0,15,0,15,0,15,0,15,0,11,4,14,1,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,9,6,6,9,14,1,15,0,15,0,7,8,11,4,12,3,15,0,15,0
little_char_259.png,w,14,1,14,1,12,3,11,4,13,2,15,0,15,0,15,0,15,0,15,0,14,1,14,1,15,0,14,1,15,0,10,5,15,0,7,8,9,6,15,0,13,2,6,9,7,8,8,7,15,0
little_char_265.png,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
little_char_1018.png,x,4,0,4,0,4,0,4,0,3,1,4,0,4,0,4,0,1,3,3,1,2,2,2,2,1,3,3,1,4,0,4,0,1,3,1,3,4,0,4,0,3,1,0,4,1,3,4,0,4,0
little_char_271.png,s,4,0,4,0,2,2,2,2,2,2,4,0,2,2,0,4,3,1,3,1,4,0,4,0,1,3,3,1,4,0,4,0,4,0,4,0,0,4,4,0,2,2,0,4,0,4,3,1,4,0
little_char_517.png,v,4,0,3,1,4,0,4,0,3,1,3,1,0,4,3,1,4,0,0,4,4,0,2,2,2,2,2,2,2,2,4,0,3,1,0,4,1,3,3,1,4,0,4,0,1,3,1,3,4,0
little_char_1597.png,d,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,2,15,0,15,0,15,0,15,0,8,7,15,0,15,0,15,0,6,9,4,11,15,0,15,0,15,0,7,8,7,8,15,0,15,0
little_char_926.png,a,4,0,4,0,4,0,4,0,2,2,4,0,4,0,4,0,4,0,0,4,4,0,4,0,2,2,3,1,0,4,4,0,1,3,2,2,1,3,0,4,2,2,2,2,4,0,4,0,1,3
little_char_1583.png,,2,0,2,0,1,1,1,1,1,1,1,1,0,2,0,2,1,1,0,2,2,0,0,2,0,2,1,1,0,2,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,1,1,0,2
little_char_932.png,h,5,1,3,3,6,0,6,0,6,0,5,1,1,5,4,2,4,2,6,0,4,2,1,5,4,2,2,4,3,3,5,1,5,1,6,0,3,3,4,2,2,4,4,2,4,2,1,5,2,4
little_char_1554.png,,15,5,15,5,15,5,15,5,15,5,20,0,20,0,20,0,20,0,20,0,20,0,19,1,10,10,16,4,20,0,20,0,19,1,10,10,14,6,20,0,15,5,15,5,15,5,15,5,15,5
little_char_1540.png,n,2,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1,0,2,1,1,2,0,0,2,0,2,1,1,2,0,2,0,1,1,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0
little_char_729.png,s,4,0,3,1,4,0,4,0,4,0,2,2,1,3,4,0,2,2,3,1,3,1,0,4,2,2,1,3,2,2,4,0,4,0,2,2,2,2,1,3,4,0,4,0,4,0,4,0,1,3
little_char_1226.png,a,20,0,20,0,17,3,16,4,16,4,20,0,20,0,17,3,18,2,20,0,20,0,20,0,11,9,16,4,20,0,20,0,19,1,12,8,20,0,20,0,15,5,15,5,14,6,15,5,15,5
little_char_1568.png,,13,2,15,0,15,0,15,0,15,0,14,1,12,3,15,0,15,0,15,0,13,2,9,6,13,2,13,2,15,0,10,5,7,8,3,12,12,3,15,0,10,5,5,10,13,2,15,0,15,0
little_char_715.png,,4,0,2,2,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,3,1,1,3,4,0,4,0,4,0,2,2,3,1,1,3,0,4,2,2,1,3,0,4,2,2,2,2,2,2
little_char_714.png,e,4,0,4,0,3,1,3,1,4,0,4,0,0,4,2,2,1,3,1,3,2,2,1,3,1,3,0,4,2,2,2,2,1,3,4,0,4,0,4,0,4,0,1,3,1,3,2,2,4,0
little_char_700.png,,2,0,2,0,2,0,2,0,2,0,1,1,0,2,1,1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,2,0,1,1,0,2,0,2,0,2,2,0,1,1,0,2,1,1,1,1
little_char_1569.png,t,12,3,15,0,15,0,15,0,15,0,12,3,14,1,15,0,15,0,15,0,13,2,12,3,15,0,15,0,15,0,14,1,10,5,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0
little_char_728.png,t,2,0,2,0,1,1,1,1,2,0,2,0,2,0,0,2,0,2,2,0,2,0,1,1,0,2,0,2,1,1,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0
little_char_1541.png,c,4,0,4,0,2,2,4,0,4,0,3,1,0,4,2,2,1,3,0,4,2,2,3,1,3,1,4,0,4,0,2,2,1,3,4,0,4,0,4,0,2,2,0,4,4,0,4,0,4,0
little_char_1233.png,f,2,0,2,0,2,0,1,1,1,1,2,0,2,0,1,1,0,2,1,1,2,0,2,0,0,2,0,2,2,0,2,0,0,2,0,2,2,0,2,0,2,0,1,1,1,1,2,0,2,0
little_char_1555.png,b,6,0,3,3,6,0,6,0,6,0,6,0,0,6,6,0,6,0,6,0,5,1,3,3,6,0,6,0,6,0,4,2,0,6,2,4,2,4,1,5,6,0,3,3,2,4,2,4,5,1
little_char_933.png,f,6,0,6,0,5,1,2,4,2,4,6,0,3,3,1,5,2,4,5,1,6,0,1,5,6,0,6,0,6,0,6,0,2,4,6,0,6,0,6,0,5,1,4,2,6,0,6,0,6,0
little_char_270.png,,3,1,4,0,4,0,4,0,4,0,2,2,3,1,4,0,4,0,2,2,2,2,3,1,4,0,4,0,0,4,3,1,1,3,4,0,3,1,0,4,4,0,1,3,0,4,0,4,3,1
little_char_1019.png,,4,0,4,0,4,0,2,2,4,0,4,0,2,2,1,3,2,2,2,2,2,2,1,3,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,3,1,2,2,4,0,4,0,4,0
little_char_502.png,i,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0
little_char_1743.png,,3,1,2,2,4,0,4,0,4,0,2,2,0,4,4,0,4,0,4,0,2,2,2,2,4,0,4,0,3,1,4,0,1,3,2,2,2,2,1,3,4,0,4,0,2,2,0,4,3,1
little_char_1757.png,,14,1,15,0,14,1,10,5,7,8,15,0,11,4,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,5,10,5,10,14,1,15,0,15,0,8,7,12,3,12,3,14,1
little_char_258.png,v,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,2,15,0,15,0,15,0,15,0,10,5,11,4,8,7,15,0,15,0,14,1,4,11,14,1,15,0,15,0
little_char_1031.png,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,12,3,15,0,15,0,15,0,15,0,12,3,15,0,15,0,15,0,10,5,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0
little_char_1780.png,,2,0,2,0,2,0,1,1,1,1,2,0,1,1,0,2,1,1,1,1,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,1,1,2,0,2,0
little_char_1794.png,,4,0,3,1,2,2,3,1,4,0,3,1,1,3,2,2,0,4,3,1,2,2,2,2,4,0,2,2,2,2,2,2,1,3,2,2,1,3,0,4,4,0,2,2,2,2,2,2,1,3
little_char_304.png,,6,0,4,2,3,3,5,1,6,0,5,1,4,2,2,4,5,1,6,0,6,0,0,6,2,4,4,2,2,4,4,2,2,4,6,0,6,0,6,0,3,3,2,4,2,4,2,4,4,2
little_char_462.png,i,2,0,2,0,1,1,1,1,2,0,2,0,2,0,0,2,0,2,2,0,2,0,1,1,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,1,1,1,1,2,0,2,0
little_char_476.png,a,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,9,6,7,8,15,0,15,0,15,0,9,6,9,6,15,0,15,0,15,0,9,6,6,9,11,4,15,0
little_char_1179.png,,14,1,12,3,10,5,10,5,9,6,15,0,15,0,7,8,15,0,12,3,15,0,15,0,9,6,15,0,12,3,15,0,15,0,9,6,15,0,12,3,15,0,15,0,9,6,15,0,12,3
little_char_1151.png,,4,0,4,0,4,0,3,1,3,1,4,0,4,0,4,0,2,2,2,2,3,1,1,3,0,4,0,4,2,2,2,2,1,3,4,0,1,3,1,3,4,0,2,2,0,4,0,4,1,3
little_char_338.png,,4,0,4,0,2,2,2,2,2,2,4,0,4,0,3,1,0,4,3,1,3,1,3,1,4,0,3,1,1,3,2,2,2,2,4,0,4,0,2,2,4,0,3,1,2,2,1,3,1,3
little_char_1637.png,,4,0,4,0,2,2,3,1,4,0,4,0,2,2,1,3,0,4,4,0,4,0,4,0,3,1,1,3,2,2,3,1,0,4,0,4,1,3,2,2,4,0,3,1,1,3,4,0,4,0
little_char_1623.png,,15,5,15,5,15,5,15,5,15,5,20,0,17,3,14,6,18,2,20,0,20,0,12,8,11,9,20,0,20,0,20,0,12,8,13,7,20,0,20,0,15,5,15,5,15,5,15,5,16,4
little_char_1145.png,m,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,12,3,14,1,13,2,15,0,15,0,7,8,4,11,9,6,15,0,15,0,10,5,11,4,10,5,15,0
little_char_1810.png,i,15,0,15,0,15,0,14,1,10,5,15,0,11,4,15,0,15,0,12,3,15,0,9,6,15,0,15,0,12,3,15,0,9,6,15,0,15,0,12,3,15,0,7,8,15,0,15,0,12,3
little_char_489.png,n,15,0,15,0,15,0,15,0,15,0,14,1,15,0,15,0,15,0,15,0,13,2,13,2,15,0,15,0,15,0,15,0,5,10,12,3,15,0,15,0,13,2,7,8,13,2,15,0,15,0
little_char_1409.png,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,11,4,9,6,15,0,15,0,15,0,8,7,10,5,13,2,15,0,15,0,14,1,10,5,15,0,15,0
little_char_112.png,a,4,2,4,2,6,0,6,0,6,0,3,3,3,3,6,0,4,2,5,1,3,3,3,3,1,5,3,3,6,0,3,3,1,5,6,0,6,0,6,0,6,0,3,3,2,4,2,4,3,3
little_char_674.png,,6,0,5,1,4,2,6,0,6,0,5,1,3,3,2,4,4,2,6,0,2,4,5,1,4,2,2,4,6,0,5,1,1,5,2,4,1,5,5,1,6,0,6,0,6,0,6,0,4,2
little_char_1435.png,v,3,1,3,1,4,0,4,0,4,0,2,2,2,2,4,0,4,0,2,2,4,0,1,3,4,0,3,1,1,3,4,0,1,3,1,3,1,3,4,0,4,0,4,0,1,3,3,1,4,0
little_char_1347.png,,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,4,0,0,4,4,0,4,0,3,1,4,0,0,4,4,0,1,3,2,2,1,3,0,4,2,2,1,3,4,0,4,0,3,1
little_char_1421.png,q,6,0,3,3,2,4,3,3,6,0,5,1,1,5,6,0,1,5,3,3,6,0,3,3,2,4,0,6,5,1,6,0,6,0,3,3,2,4,6,0,6,0,6,0,3,3,4,2,6,0
little_char_648.png,,3,1,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,3,1,2,2,0,4,3,1,2,2,0,4,0,4,3,1,4,0,4,0,3,1,1,3,0,4,0,4
little_char_847.png,,6,0,5,1,2,4,5,1,6,0,6,0,5,1,5,1,3,3,6,0,4,2,2,4,1,5,2,4,3,3,6,0,2,4,6,0,6,0,6,0,4,2,1,5,2,4,2,4,6,0
little_char_853.png,,12,3,15,0,15,0,15,0,15,0,12,3,15,0,15,0,15,0,15,0,12,3,10,5,9,6,15,0,15,0,14,1,9,6,15,0,15,0,15,0,14,1,9,6,6,9,13,2,15,0
little_char_1392.png,,3,1,3,1,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,3,1,3,1,2,2,2,2,1,3,1,3,1,3,2,2,0,4,3,1,4,0,2,2
little_char_845.png,a,5,1,5,1,6,0,6,0,6,0,2,4,6,0,2,4,6,0,6,0,2,4,6,0,2,4,3,3,5,1,4,2,4,2,2,4,1,5,0,6,6,0,1,5,5,1,6,0,4,2
little_char_851.png,a,15,0,15,0,15,0,15,0,15,0,15,0,13,2,8,7,15,0,15,0,15,0,9,6,11,4,15,0,15,0,15,0,10,5,3,12,14,1,15,0,15,0,15,0,13,2,10,5,15,0
little_char_689.png,,2,0,2,0,1,1,1,1,1,1,2,0,0,2,0,2,1,1,2,0,2,0,0,2,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2
little_char_1386.png,x,2,0,2,0,2,0,1,1,2,0,1,1,0,2,0,2,0,2,1,1,1,1,1,1,2,0,1,1,0,2,1,1,1,1,2,0,2,0,0,2,1,1,1,1,2,0,2,0,0,2
little_char_11.png,b,4,0,3,1,3,1,4,0,4,0,4,0,0,4,3,1,4,0,4,0,4,0,1,3,4,0,4,0,4,0,2,2,1,3,0,4,0,4,1,3,2,2,1,3,4,0,4,0,0,4
little_char_138.png,d,4,0,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,4,0,1,3,4,0,2,2,2,2,4,0,2,2,2,2,1,3,2,2,0,4,2,2
little_char_886.png,,6,0,6,0,6,0,6,0,5,1,4,2,6,0,4,2,6,0,2,4,2,4,6,0,2,4,6,0,3,3,2,4,5,1,1,5,2,4,2,4,5,1,3,3,4,2,3,3,4,2
little_char_1437.png,a,15,0,12,3,10,5,9,6,10,5,15,0,13,2,8,7,15,0,15,0,15,0,8,7,7,8,15,0,15,0,15,0,9,6,3,12,11,4,15,0,15,0,14,1,15,0,11,4,15,0
little_char_892.png,,6,0,5,1,3,3,5,1,6,0,5,1,1,5,3,3,1,5,6,0,2,4,6,0,6,0,3,3,4,2,2,4,6,0,6,0,1,5,4,2,5,1,1,5,0,6,2,4,3,3
little_char_1345.png,,16,4,15,5,12,8,13,7,14,6,20,0,18,2,14,6,20,0,20,0,20,0,20,0,9,11,9,11,20,0,20,0,14,6,0,20,8,12,16,4,15,5,12,8,10,10,7,13,16,4
little_char_104.png,a,4,0,4,0,3,1,2,2,3,1,4,0,1,3,2,2,2,2,0,4,2,2,2,2,4,0,4,0,0,4,2,2,2,2,4,0,4,0,0,4,4,0,1,3,0,4,0,4,1,3
little_char_662.png,x,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,1,1,2,0,1,1,0,2,0,2,0,2,2,0,1,1,0,2,0,2,0,2,2,0,0,2,0,2,2,0,1,1
little_char_676.png,,15,0,13,2,14,1,14,1,11,4,15,0,15,0,14,1,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,6,9,10,5,15,0,15,0,15,0,4,11,7,8,12,3
little_char_1190.png,e,2,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,0,2,2,0,1,1,0,2,0,2,0,2,2,0,0,2,0,2,1,1,1,1,2,0,0,2,0,2,2,0,2,0
little_char_1812.png,n,13,2,14,1,15,0,15,0,15,0,15,0,15,0,11,4,15,0,15,0,15,0,9,6,7,8,15,0,15,0,15,0,8,7,9,6,15,0,15,0,15,0,11,4,9,6,15,0,15,0
little_char_1635.png,c,4,0,3,1,2,2,2,2,3,1,3,1,0,4,2,2,2,2,2,2,2,2,0,4,4,0,4,0,4,0,2,2,0,4,4,0,4,0,4,0,4,0,3,1,4,0,4,0,4,0
little_char_1621.png,,12,3,15,0,15,0,15,0,15,0,12,3,14,1,15,0,15,0,15,0,12,3,9,6,15,0,9,6,15,0,12,3,9,6,10,5,13,2,15,0,15,0,13,2,5,10,15,0,15,0
little_char_448.png,,15,0,15,0,15,0,15,0,15,0,15,0,14,1,13,2,15,0,15,0,15,0,12,3,13,2,15,0,15,0,15,0,9,6,7,8,12,3,15,0,15,0,11,4,1,14,11,4,15,0
